NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
GBR,"William Reuben ""Willie"" Applegarth",M,21.0,170.0,59.0,Summer,1912,Athletics,Athletics Men's 200 metres,Bronze
TUR,Reyhan Arabacolu,M,21.0,170.0,77.0,Summer,2004,Weightlifting,Weightlifting Men's Middleweight,Bronze
JPN,Hirooki Arai,M,28.0,180.0,62.0,Summer,2016,Athletics,Athletics Men's 50 kilometres Walk,Bronze
JPN,Masao Arai,M,27.0,164.0,64.0,Summer,1976,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
GBR,Simon David Archer,M,27.0,189.0,86.0,Summer,2000,Badminton,Badminton Mixed Doubles,Bronze
CAN,"Edward Blake ""Ed"" Archibald",M,24.0,182.0,77.0,Summer,1908,Athletics,Athletics Men's Pole Vault,Bronze
CUB,Yordanis Arencibia Verdecia,M,24.0,167.0,66.0,Summer,2004,Judo,Judo Men's Half-Lightweight,Bronze
CUB,Yordanis Arencibia Verdecia,M,28.0,167.0,66.0,Summer,2008,Judo,Judo Men's Half-Lightweight,Bronze
CUB,Joahnys Oscar Argilagos Prez,M,19.0,152.0,49.0,Summer,2016,Boxing,Boxing Men's Light-Flyweight,Bronze
INA,Antonius Budi Ariantho,M,24.0,170.0,66.0,Summer,1996,Badminton,Badminton Men's Doubles,Bronze
CAN,Dylan Armstrong,M,27.0,190.0,125.0,Summer,2008,Athletics,Athletics Men's Shot Put,Bronze
URS,Raul Arnemann,M,23.0,186.0,82.0,Summer,1976,Rowing,Rowing Men's Coxless Fours,Bronze
GER,Clemens Arnold,M,25.0,183.0,87.0,Summer,2004,Hockey,Hockey Men's Hockey,Bronze
USA,"Jacob Joseph ""Jake"" Arrieta",M,22.0,193.0,102.0,Summer,2008,Baseball,Baseball Men's Baseball,Bronze
CHI,Francisco Esteban Arru Pardo,M,23.0,169.0,64.0,Summer,2000,Football,Football Men's Football,Bronze
TUR,Sedat Artu,M,28.0,162.0,56.0,Summer,2004,Weightlifting,Weightlifting Men's Bantamweight,Bronze
SWE,Skinnar Lars-Gran Arwidson,M,21.0,180.0,71.0,Winter,1968,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
SWE,Skinnar Lars-Gran Arwidson,M,25.0,180.0,71.0,Winter,1972,Biathlon,Biathlon Men's 20 kilometres,Bronze
URS,Vladimir Ivanovich Arzamaskov,M,25.0,190.0,87.0,Summer,1976,Basketball,Basketball Men's Basketball,Bronze
GEO,Giorgi Asanidze,M,25.0,173.0,85.0,Summer,2000,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
USA,Peter Gregory Asch,M,23.0,188.0,82.0,Summer,1972,Water Polo,Water Polo Men's Water Polo,Bronze
SUI,Sergei Aschwanden,M,32.0,181.0,92.0,Summer,2008,Judo,Judo Men's Middleweight,Bronze
PAK,Mudassar Asghar Saeed,M,28.0,176.0,74.0,Summer,1976,Hockey,Hockey Men's Hockey,Bronze
URS,Ruslan Nuraliyevich Ashuraliyev,M,22.0,174.0,74.0,Summer,1972,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
AZE,Fuad Aslanov,M,21.0,175.0,74.0,Summer,2004,Boxing,Boxing Men's Flyweight,Bronze
SWE,Karl Peter slin,M,25.0,179.0,79.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
BLR,Igor Vyacheslavovich Astapkovich,M,37.0,192.0,120.0,Summer,2000,Athletics,Athletics Men's Hammer Throw,Bronze
URS,Vladimir Aleksandrovich Astapovsky,M,30.0,186.0,82.0,Summer,1976,Football,Football Men's Football,Bronze
GBR,"Andrew ""Andy"" Astbury",M,23.0,185.0,81.0,Summer,1984,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
UZB,Abbos Atayev,M,26.0,186.0,75.0,Summer,2012,Boxing,Boxing Men's Middleweight,Bronze
ITA,Francesco Attolico,M,33.0,193.0,85.0,Summer,1996,Water Polo,Water Polo Men's Water Polo,Bronze
GBR,Paul Jason Attwood,M,28.0,180.0,97.0,Winter,1998,Bobsleigh,Bobsleigh Men's Four,Bronze
NGR,Musa Audu,M,24.0,174.0,75.0,Summer,2004,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
USA,Stacey Orlando Augmon,M,20.0,200.0,87.0,Summer,1988,Basketball,Basketball Men's Basketball,Bronze
TCH,Patrik Augusta,M,22.0,178.0,77.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
FRG,Klaus Auhuber,M,24.0,186.0,88.0,Winter,1976,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
NOR,Ove Robert Aunli,M,23.0,183.0,75.0,Winter,1980,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
ITA,Walter Auerdorfer,M,24.0,178.0,75.0,Winter,1964,Luge,Luge Mixed (Men)'s Doubles,Bronze
USA,"Timothy ""Tim"" Austin",M,21.0,167.0,51.0,Summer,1992,Boxing,Boxing Men's Flyweight,Bronze
URS,Mykola Viktorovych Avilov,M,27.0,191.0,89.0,Summer,1976,Athletics,Athletics Men's Decathlon,Bronze
TUR,Nazmi Avluca,M,31.0,177.0,84.0,Summer,2008,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
URS,Hennadiy Viktorovych Avramenko,M,23.0,178.0,72.0,Summer,1988,Shooting,"Shooting Men's Running Target, 50 metres",Bronze
FRA,Jacky Nicolas Avril,M,28.0,176.0,66.0,Summer,1992,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
MAS,Mohd Azizulhasni Awang,M,28.0,166.0,69.0,Summer,2016,Cycling,Cycling Men's Keirin,Bronze
USA,"Albert ""Albie"" Axelrod",M,39.0,183.0,86.0,Summer,1960,Fencing,"Fencing Men's Foil, Individual",Bronze
DEN,Viktor Axelsen,M,22.0,194.0,88.0,Summer,2016,Badminton,Badminton Men's Singles,Bronze
FIN,Ture Wilhelm Axelsson,M,27.0,178.0,74.5,Summer,1948,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
FIN,Ture Wilhelm Axelsson,M,27.0,178.0,74.5,Summer,1948,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Bronze
BLR,Aleksey Petrovich Aydarov,M,23.0,187.0,81.0,Winter,1998,Biathlon,Biathlon Men's 20 kilometres,Bronze
TUR,Turgut Ayka,M,26.0,168.0,57.0,Summer,1984,Boxing,Boxing Men's Featherweight,Bronze
RUS,David Valeryevich Ayrapetyan,M,28.0,158.0,49.0,Summer,2012,Boxing,Boxing Men's Light-Flyweight,Bronze
URS,Minneula Zinyatovich Azizov,M,29.0,171.0,73.0,Summer,1980,Hockey,Hockey Men's Hockey,Bronze
NGR,Okechukwu Godson Azubuike,M,19.0,170.0,68.0,Summer,2016,Football,Football Men's Football,Bronze
FRA,Mehdi Abdelhafid Baala,M,29.0,183.0,65.0,Summer,2008,Athletics,"Athletics Men's 1,500 metres",Bronze
GER,Roland Baar,M,27.0,196.0,90.0,Summer,1992,Rowing,Rowing Men's Coxed Eights,Bronze
CZE,Jaroslav Bba,M,19.0,199.0,86.0,Summer,2004,Athletics,Athletics Men's High Jump,Bronze
ROU,Sorin Babii,M,28.0,170.0,80.0,Summer,1992,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze
SVK,Juraj Baa,M,27.0,186.0,87.0,Summer,2004,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
GER,Sebastian Bachmann,M,25.0,182.0,71.0,Summer,2012,Fencing,"Fencing Men's Foil, Team",Bronze
URS,Yury Kuzmich Bachurov,M,26.0,176.0,76.0,Summer,1960,Rowing,Rowing Men's Coxless Fours,Bronze
USA,Robin James Backhaus,M,17.0,183.0,77.0,Summer,1972,Swimming,Swimming Men's 200 metres Butterfly,Bronze
GBR,"Stephen James ""Steve"" Backley",M,23.0,195.0,102.0,Summer,1992,Athletics,Athletics Men's Javelin Throw,Bronze
SWE,Eric Natanael Backman,M,23.0,172.0,64.0,Summer,1920,Athletics,"Athletics Men's 5,000 metres",Bronze
SWE,Eric Natanael Backman,M,23.0,172.0,64.0,Summer,1920,Athletics,"Athletics Men's 3,000 metres, Team",Bronze
SWE,Eric Natanael Backman,M,23.0,172.0,64.0,Summer,1920,Athletics,"Athletics Men's Cross-Country, Team",Bronze
FIN,Niklas Oskar Bckstrm,M,31.0,185.0,89.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
HUN,Pter Baczak,M,24.0,171.0,84.0,Summer,1976,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
USA,Lance Thomas Bade,M,25.0,170.0,88.0,Summer,1996,Shooting,Shooting Men's Trap,Bronze
POL,Andrzej Stanisaw Badeski,M,21.0,173.0,68.0,Summer,1964,Athletics,Athletics Men's 400 metres,Bronze
RUS,Bair Dorzhiyevich Badyonov,M,32.0,178.0,75.0,Summer,2008,Archery,Archery Men's Individual,Bronze
KOR,Baek Seong-Dong,M,20.0,171.0,66.0,Summer,2012,Football,Football Men's Football,Bronze
URS,Antanas Bagdonaviius,M,30.0,187.0,85.0,Summer,1968,Rowing,Rowing Men's Coxed Eights,Bronze
UKR,Oleksandr Mykolaiovych Bahach,M,29.0,194.0,135.0,Summer,1996,Athletics,Athletics Men's Shot Put,Bronze
FRA,Julien Bahain,M,22.0,190.0,93.0,Summer,2008,Rowing,Rowing Men's Quadruple Sculls,Bronze
KSA,Kamal Bahamdan,M,42.0,172.0,69.0,Summer,2012,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
ALG,Mohamed Bahari,M,20.0,180.0,75.0,Summer,1996,Boxing,Boxing Men's Middleweight,Bronze
GBR,Emmanuel McDonald Bailey,M,31.0,180.0,65.0,Summer,1952,Athletics,Athletics Men's 100 metres,Bronze
FRA,Patrice Bailly-Salins,M,29.0,176.0,67.0,Winter,1994,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
HUN,Kroly Bajk,M,24.0,184.0,89.0,Summer,1968,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
HUN,Kroly Bajk,M,28.0,184.0,89.0,Summer,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
USA,Walter Thane Baker,M,25.0,183.0,72.0,Summer,1956,Athletics,Athletics Men's 200 metres,Bronze
HUN,Zoltn Bak,M,24.0,190.0,80.0,Summer,1976,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
HUN,Pter Bakonyi (Buchwald-),M,30.0,183.0,71.0,Summer,1968,Fencing,"Fencing Men's Sabre, Team",Bronze
HUN,Pter Bakonyi (Buchwald-),M,34.0,183.0,71.0,Summer,1972,Fencing,"Fencing Men's Sabre, Team",Bronze
HUN,Kroly Bakos,M,25.0,171.0,75.0,Summer,1968,Weightlifting,Weightlifting Men's Middleweight,Bronze
FRA,Nicolas Bal,M,19.0,180.0,73.0,Winter,1998,Nordic Combined,Nordic Combined Men's Team,Bronze
RUS,Georgiy Ruslanovich Balakshin,M,28.0,161.0,51.0,Summer,2008,Boxing,Boxing Men's Flyweight,Bronze
URS,Andrey Vasilyevich Balashov,M,34.0,175.0,93.0,Summer,1980,Sailing,Sailing Mixed One Person Dinghy,Bronze
RUS,Roman Vladimirovich Balashov,M,27.0,192.0,96.0,Summer,2004,Water Polo,Water Polo Men's Water Polo,Bronze
ITA,Fulvio Balatti,M,22.0,185.0,88.0,Summer,1960,Rowing,Rowing Men's Coxed Fours,Bronze
ITA,Ubaldesco Baldi,M,32.0,185.0,82.0,Summer,1976,Shooting,Shooting Mixed Trap,Bronze
USA,"John Lee ""Johnny"" Baldwin",M,19.0,178.0,71.0,Summer,1968,Boxing,Boxing Men's Light-Middleweight,Bronze
CRO,Ivano Bali,M,33.0,190.0,96.0,Summer,2012,Handball,Handball Men's Handball,Bronze
YUG,Mirsad Balji,M,22.0,185.0,80.0,Summer,1984,Football,Football Men's Football,Bronze
GER,"Nikolaus ""Klaus"" Balkenhol",M,52.0,178.0,83.0,Summer,1992,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
CAN,"James Allan ""Jimmy"" Ball",M,25.0,180.0,69.0,Summer,1928,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
CAN,"James Allan ""Jimmy"" Ball",M,29.0,180.0,69.0,Summer,1932,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
GER,"Rudolf Victor ""Rudi"" Ball",M,20.0,163.0,63.0,Winter,1932,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
NZL,Ian Roy Ballinger,M,42.0,185.0,71.0,Summer,1968,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Bronze
HUN,Ambrus Balogh,M,36.0,172.0,73.0,Summer,1952,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
URS,Serhiy Pavlovych Baltacha,M,22.0,181.0,75.0,Summer,1980,Football,Football Men's Football,Bronze
ITA,Giorgio Bambini,M,23.0,192.0,81.0,Summer,1968,Boxing,Boxing Men's Heavyweight,Bronze
FRA,Clicien Alexandre Roger Bambuck,M,22.0,180.0,75.0,Summer,1968,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
GBR,Ian A. Banbury,M,18.0,183.0,70.0,Summer,1976,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
KOR,Bang Dae-Du,M,29.0,159.0,52.0,Summer,1984,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze
DEN,Jesper Bank,M,31.0,184.0,100.0,Summer,1988,Sailing,Sailing Mixed Three Person Keelboat,Bronze
ITA,Tullio Baraglia,M,34.0,188.0,87.0,Summer,1968,Rowing,Rowing Men's Coxless Fours,Bronze
RUS,Sergey Andreyevich Baranov,M,23.0,208.0,94.0,Summer,2004,Volleyball,Volleyball Men's Volleyball,Bronze
FRA,Samuel Ren Louis Barathay,M,28.0,185.0,86.0,Summer,1996,Rowing,Rowing Men's Double Sculls,Bronze
GBR,Paul Jason Barber,M,29.0,189.0,85.0,Summer,1984,Hockey,Hockey Men's Hockey,Bronze
POL,Kazimierz Zygfryd Barburski,M,26.0,180.0,77.0,Summer,1968,Fencing,"Fencing Men's epee, Team",Bronze
MEX,David Roberto Brcena Ros,M,38.0,173.0,73.0,Summer,1980,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
NOR,Anders Bardal,M,27.0,186.0,60.0,Winter,2010,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
NOR,Anders Bardal,M,31.0,186.0,60.0,Winter,2014,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
USA,Brian David Barden,M,27.0,180.0,86.0,Summer,2008,Baseball,Baseball Men's Baseball,Bronze
ITA,Andrea Bari,M,32.0,184.0,80.0,Summer,2012,Volleyball,Volleyball Men's Volleyball,Bronze
URS,Yury Viktorovich Barinov,M,25.0,173.0,71.0,Summer,1980,Cycling,"Cycling Men's Road Race, Individual",Bronze
FIN,Aleksander Barkov,M,18.0,190.0,91.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
TCH,Petr Barna,M,25.0,165.0,65.0,Winter,1992,Figure Skating,Figure Skating Men's Singles,Bronze
USA,"Arthur ""Art"" Barnard",M,23.0,180.0,77.0,Summer,1952,Athletics,Athletics Men's 110 metres Hurdles,Bronze
IRL,"Patrick Gerard ""Paddy"" Barnes",M,21.0,163.0,49.0,Summer,2008,Boxing,Boxing Men's Light-Flyweight,Bronze
IRL,"Patrick Gerard ""Paddy"" Barnes",M,25.0,163.0,49.0,Summer,2012,Boxing,Boxing Men's Light-Flyweight,Bronze
USA,"Steven William ""Steve"" Barnett",M,29.0,191.0,86.0,Summer,1972,Water Polo,Water Polo Men's Water Polo,Bronze
AUS,Steven John Barnett,M,25.0,174.0,75.0,Summer,2004,Diving,Diving Men's Synchronized Springboard,Bronze
SWE,Bengt Baron,M,22.0,193.0,83.0,Summer,1984,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
FRA,Franois Barouh,M,29.0,186.0,80.0,Summer,1984,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
FRA,Thomas Gabriel Jrmie Baroukh,M,28.0,183.0,70.0,Summer,2016,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
FRA,Pascal Barr,M,21.0,174.0,66.0,Summer,1980,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
FRA,Patrick Barr,M,21.0,172.0,63.0,Summer,1980,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
POR,Nuno Miguel Santos Barreto,M,24.0,185.0,75.0,Summer,1996,Sailing,Sailing Men's Two Person Dinghy,Bronze
GBR,"Edward ""Ned"" Barrett",M,30.0,185.0,99.0,Summer,1908,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
ESP,David Barrufet Bofill,M,30.0,197.0,100.0,Summer,2000,Handball,Handball Men's Handball,Bronze
ESP,David Barrufet Bofill,M,38.0,197.0,100.0,Summer,2008,Handball,Handball Men's Handball,Bronze
QAT,Mutaz Essa Barshim,M,21.0,190.0,65.0,Summer,2012,Athletics,Athletics Men's High Jump,Bronze
DEN,Jacob Jepsen Barse,M,23.0,188.0,73.0,Summer,2012,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
GER,Wolfgang Bartels,M,23.0,184.0,82.0,Winter,1964,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
HUN,Krisztin Brtfai,M,26.0,175.0,78.0,Summer,2000,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
FRG,Paul Barth,M,26.0,181.0,90.0,Summer,1972,Judo,Judo Men's Half-Heavyweight,Bronze
GER,Wolfgang Barthels,M,23.0,173.0,71.0,Summer,1964,Football,Football Men's Football,Bronze
POL,Wojciech Stanisaw Bartnik,M,24.0,182.0,91.0,Summer,1992,Boxing,Boxing Men's Light-Heavyweight,Bronze
USA,"Gregory Mark ""Greg"" Barton",M,24.0,180.0,79.0,Summer,1984,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
USA,"Gregory Mark ""Greg"" Barton",M,32.0,180.0,79.0,Summer,1992,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
USA,"James ""Jim"" Barton",M,40.0,188.0,84.0,Summer,1996,Sailing,Sailing Mixed Three Person Keelboat,Bronze
TCH,Jan Brt,M,21.0,181.0,67.0,Summer,1976,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
URS,Aleksandr Georgiyevich Baryshnikov,M,27.0,198.0,130.0,Summer,1976,Athletics,Athletics Men's Shot Put,Bronze
ITA,Andrea Barzagli,M,23.0,190.0,82.0,Summer,2004,Football,Football Men's Football,Bronze
ITA,Silvano Basagni,M,34.0,182.0,84.0,Summer,1972,Shooting,Shooting Mixed Trap,Bronze
FRA,Dimitri David Bascou,M,29.0,181.0,80.0,Summer,2016,Athletics,Athletics Men's 110 metres Hurdles,Bronze
PAK,Khalid Bashir,M,24.0,177.0,65.0,Summer,1992,Hockey,Hockey Men's Hockey,Bronze
PAK,Muhammad Bashir,M,25.0,168.0,73.0,Summer,1960,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
YUG,Mirko Bai,M,28.0,188.0,90.0,Summer,1988,Handball,Handball Men's Handball,Bronze
URS,Igor Mikhaylovich Basinsky,M,25.0,180.0,97.0,Summer,1988,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
BLR,Igor Mikhaylovich Basinsky,M,37.0,180.0,97.0,Summer,2000,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze
USA,"Joseph Laws ""Joe"" Batchelder",M,26.0,186.0,84.0,Summer,1964,Sailing,Sailing Mixed 5.5 metres,Bronze
GBR,"Stephen James ""Steve"" Batchelor",M,23.0,180.0,79.0,Summer,1984,Hockey,Hockey Men's Hockey,Bronze
USA,"Alfred Hilborn ""Al"" Bates",M,23.0,183.0,70.0,Summer,1928,Athletics,Athletics Men's Long Jump,Bronze
USA,Michael Dion Bates,M,22.0,180.0,86.0,Summer,1992,Athletics,Athletics Men's 200 metres,Bronze
SCG,Vladimir Batez,M,26.0,192.0,85.0,Summer,1996,Volleyball,Volleyball Men's Volleyball,Bronze
AUS,"James Stewart ""Jim"" Battersby",M,25.0,195.0,90.0,Summer,1984,Rowing,Rowing Men's Coxed Eights,Bronze
ITA,Stefano Battistelli,M,18.0,176.0,61.0,Summer,1988,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
ITA,Stefano Battistelli,M,22.0,176.0,61.0,Summer,1992,Swimming,Swimming Men's 200 metres Backstroke,Bronze
GDR,Herbert Bauch,M,23.0,182.0,81.0,Summer,1980,Boxing,Boxing Men's Light-Heavyweight,Bronze
GER,Bernd Bauchspie,M,25.0,182.0,82.0,Summer,1964,Football,Football Men's Football,Bronze
FRA,Mathieu Albert Daniel Bauderlique,M,27.0,185.0,81.0,Summer,2016,Boxing,Boxing Men's Light-Heavyweight,Bronze
GER,Dennis Bauer,M,19.0,190.0,85.0,Summer,2000,Fencing,"Fencing Men's Sabre, Team",Bronze
CZE,Luk Bauer,M,32.0,181.0,73.0,Winter,2010,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
CZE,Luk Bauer,M,32.0,181.0,73.0,Winter,2010,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
USA,Seth David Bauer,M,28.0,165.0,50.0,Summer,1988,Rowing,Rowing Men's Coxed Eights,Bronze
FRA,Grgory Benot Baug,M,31.0,181.0,100.0,Summer,2016,Cycling,Cycling Men's Team Sprint,Bronze
URS,Yury Nikolayevich Baulin,M,26.0,189.0,86.0,Winter,1960,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GER,Matthias Andreas Baumann,M,29.0,176.0,69.0,Summer,1992,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
GDR,Frank Baumgartl,M,21.0,176.0,61.0,Summer,1976,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
USA,Bruce Robert Baumgartner,M,35.0,188.0,130.0,Summer,1996,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
FRA,Olivier Bausset,M,26.0,180.0,69.0,Summer,2008,Sailing,Sailing Men's Two Person Dinghy,Bronze
ETH,Fita Bayissa,M,19.0,173.0,52.0,Summer,1992,Athletics,"Athletics Men's 5,000 metres",Bronze
YUG,Mehmed Badarevi,M,23.0,178.0,75.0,Summer,1984,Football,Football Men's Football,Bronze
URS,Nikolay Serafimovich Bazhukov,M,22.0,175.0,70.0,Winter,1976,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
CAN,"Jonathan ""Jon"" Beare",M,34.0,185.0,75.0,Summer,2008,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
AUS,Colin Kenneth Beashel,M,36.0,181.0,87.0,Summer,1996,Sailing,Sailing Mixed Two Person Keelboat,Bronze
GBR,John M. Beattie,M,23.0,193.0,87.0,Summer,1980,Rowing,Rowing Men's Coxless Fours,Bronze
ANZ,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,16.0,170.0,65.0,Summer,1908,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
AUS,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,28.0,170.0,65.0,Summer,1920,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
AUS,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,32.0,170.0,65.0,Summer,1924,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
BRA,"Jos Roberto ""Bebeto"" Gama de Oliveira",M,32.0,177.0,69.0,Summer,1996,Football,Football Men's Football,Bronze
ITA,Luigi Beccali,M,28.0,169.0,63.0,Summer,1936,Athletics,"Athletics Men's 1,500 metres",Bronze
LIB,Hassan Ali Bechara,M,35.0,180.0,100.0,Summer,1980,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
GER,Christoph Bechmann,M,32.0,190.0,88.0,Summer,2004,Hockey,Hockey Men's Hockey,Bronze
USA,"Robert Lee ""Bob"" Beck",M,23.0,188.0,76.0,Summer,1960,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
USA,"Robert Lee ""Bob"" Beck",M,23.0,188.0,76.0,Summer,1960,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
USA,Nick Adrian Becker,M,23.0,193.0,91.0,Summer,1992,Volleyball,Volleyball Men's Volleyball,Bronze
GER,Otto Becker,M,45.0,182.0,78.0,Summer,2004,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
GER,Thomas Becker,M,29.0,192.0,85.0,Summer,1996,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze
CAN,ric Bdard,M,21.0,173.0,77.0,Winter,1998,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Bronze
ROU,Mircea Bedivan,M,26.0,195.0,88.0,Summer,1984,Handball,Handball Men's Handball,Bronze
TCH,Vladimr Bedn,M,23.0,181.0,80.0,Winter,1972,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GDR,Manfred Beer,M,22.0,175.0,67.0,Winter,1976,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
GER,Ludger Beerbaum,M,52.0,190.0,85.0,Summer,2016,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
GER,Andreas Behm,M,29.0,164.0,73.0,Summer,1992,Weightlifting,Weightlifting Men's Lightweight,Bronze
GDR,Holger Behrendt,M,24.0,161.0,60.0,Summer,1988,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
GER,Jan Behrendt,M,26.0,169.0,70.0,Winter,1994,Luge,Luge Mixed (Men)'s Doubles,Bronze
GDR,Gnter Beier,M,26.0,167.0,61.0,Summer,1968,Gymnastics,Gymnastics Men's Team All-Around,Bronze
AZE,Milad Beigi Hareqani,M,25.0,197.0,80.0,Summer,2016,Taekwondo,Taekwondo Men's Welterweight,Bronze
MEX,Cristian Bejarano Bentez,M,19.0,170.0,60.0,Summer,2000,Boxing,Boxing Men's Lightweight,Bronze
POL,Andrzej Bek,M,21.0,180.0,78.0,Summer,1972,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze
ETH,Tariku Bekele Beyecha,M,25.0,173.0,65.0,Summer,2012,Athletics,"Athletics Men's 10,000 metres",Bronze
RSA,"Daniel Wepener ""Daan"" Bekker",M,24.0,180.0,89.0,Summer,1956,Boxing,Boxing Men's Heavyweight,Bronze
ESP,Jon Belaustegui Ruano,M,29.0,195.0,100.0,Summer,2008,Handball,Handball Men's Handball,Bronze
EUN,Valeri Belenki,M,22.0,163.0,59.0,Summer,1992,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
URS,Arnold Arturovich Belgardt,M,23.0,185.0,80.0,Summer,1960,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
URS,Semyon Viktorovich Belits-Geyman,M,23.0,186.0,73.0,Summer,1968,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
USA,Earl Holmes Bell,M,28.0,191.0,77.0,Summer,1984,Athletics,Athletics Men's Pole Vault,Bronze
AUS,"Robin ""Rob"" Bell",M,30.0,193.0,87.0,Summer,2008,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
ITA,Stefano Primo Bellone,M,29.0,179.0,69.0,Summer,1984,Fencing,"Fencing Men's epee, Team",Bronze
ITA,"Alessandro ""Sandro"" Bellucci",M,29.0,170.0,56.0,Summer,1984,Athletics,Athletics Men's 50 kilometres Walk,Bronze
