NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
SWE,Bernt Assar Rnnlund,M,32.0,177.0,68.0,Winter,1968,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
CAN,"Donald Stephen ""Don"" Rope",M,31.0,178.0,70.0,Winter,1960,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
FIN,Mauri Uolevi Rppnen,M,26.0,176.0,71.0,Winter,1972,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
ROU,Marcel Roca,M,24.0,181.0,78.0,Summer,1968,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",Silver
AUS,Iain Murray Rose,M,21.0,185.0,80.0,Summer,1960,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
USA,Ralph Waldo Rose,M,20.0,195.0,115.0,Summer,1904,Athletics,Athletics Men's Discus Throw,Silver
USA,Ralph Waldo Rose,M,28.0,195.0,115.0,Summer,1912,Athletics,Athletics Men's Shot Put,Silver
AUS,Shane Rose,M,35.0,181.0,80.0,Summer,2008,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
FIN,Edil Albert Rosenqvist,M,27.0,174.0,86.5,Summer,1920,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
FIN,Edil Albert Rosenqvist,M,31.0,174.0,86.5,Summer,1924,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
URS,Anatoly Aleksandrovich Roshchin,M,32.0,187.0,100.0,Summer,1964,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
URS,Anatoly Aleksandrovich Roshchin,M,36.0,187.0,100.0,Summer,1968,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
YUG,Vinko Rosi,M,23.0,185.0,92.0,Summer,1964,Water Polo,Water Polo Men's Water Polo,Silver
GER,Jrg Rokopf,M,23.0,182.0,72.0,Summer,1992,Table Tennis,Table Tennis Men's Doubles,Silver
SWE,Lennart Brje Roslund,M,26.0,187.0,85.0,Summer,1972,Sailing,Sailing Mixed Three Person Keelboat,Silver
ITA,Massimiliano Edgar Rosolino,M,22.0,192.0,88.0,Summer,2000,Swimming,Swimming Men's 400 metres Freestyle,Silver
ITA,Antonio Rossi,M,35.0,186.0,84.0,Summer,2004,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
ITA,Galliano Rossini,M,33.0,172.0,87.0,Summer,1960,Shooting,Shooting Men's Trap,Silver
ITA,Salvatore Rossini,M,30.0,185.0,82.0,Summer,2016,Volleyball,Volleyball Men's Volleyball,Silver
GER,Klaus-Jrgen Rost,M,24.0,168.0,70.0,Summer,1964,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
RUS,Pavel Aleksandrovich Rostovtsev,M,34.0,187.0,80.0,Winter,2006,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
FRG,Michael Roth,M,22.0,194.0,88.0,Summer,1984,Handball,Handball Men's Handball,Silver
FRG,Ulrich Roth,M,22.0,196.0,89.0,Summer,1984,Handball,Handball Men's Handball,Silver
NED,Sven Gunther Rothenberger,M,30.0,190.0,88.0,Summer,1996,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
HUN,dm Rothermel (Rothrmel),M,24.0,190.0,82.0,Summer,1972,Football,Football Men's Football,Silver
USA,Harlow Phelps Rothert,M,24.0,190.0,92.0,Summer,1932,Athletics,Athletics Men's Shot Put,Silver
USA,"Michael Jon ""Mike"" Rothwell",M,23.0,175.0,80.0,Summer,1976,Sailing,Sailing Mixed Multihull,Silver
NZL,Hayden David Roulston,M,27.0,186.0,83.0,Summer,2008,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver
USA,"Jeffrey Norman ""Jeff"" Rouse",M,21.0,193.0,86.0,Summer,1992,Swimming,Swimming Men's 100 metres Backstroke,Silver
CAN,"Joseph Jean-Paul Robert ""Bobby"" Rousseau",M,19.0,178.0,81.0,Winter,1960,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
FRA,Florian Georges Philippe Rousseau,M,26.0,182.0,84.0,Summer,2000,Cycling,Cycling Men's Sprint,Silver
AUS,Ryan Benjamin Rowland Smith,M,21.0,190.0,108.0,Summer,2004,Baseball,Baseball Men's Baseball,Silver
CAN,Jean-Yves Roy,M,24.0,178.0,84.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
FRA,Jean-Marcel Rozier,M,32.0,172.0,62.0,Summer,1968,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
HUN,Norbert Rzsa,M,20.0,186.0,83.0,Summer,1992,Swimming,Swimming Men's 100 metres Breaststroke,Silver
HUN,Norbert Rzsa,M,20.0,186.0,83.0,Summer,1992,Swimming,Swimming Men's 200 metres Breaststroke,Silver
HUN,Sndor Rozsnyi (Rosner-),M,25.0,185.0,71.0,Summer,1956,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
POL,"Janusz ""Jan"" Rycki",M,25.0,175.0,74.0,Summer,1964,Fencing,"Fencing Men's Foil, Team",Silver
ESP,"Ricard ""Ricky"" Rubio Vives",M,17.0,193.0,82.0,Summer,2008,Basketball,Basketball Men's Basketball,Silver
URS,Igor Aleksandrovich Rudakov,M,25.0,187.0,98.0,Summer,1960,Rowing,Rowing Men's Coxed Pairs,Silver
RSA,Bevil Gordon d'Urban Rudd,M,24.0,180.0,77.0,Summer,1920,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
YUG,Ratko Rudi,M,32.0,188.0,87.0,Summer,1980,Water Polo,Water Polo Men's Water Polo,Silver
KEN,Daniel Matasi Rudisha,M,23.0,180.0,76.0,Summer,1968,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
POL,Wiesaw Ksawery Rudkowski,M,25.0,180.0,71.0,Summer,1972,Boxing,Boxing Men's Light-Middleweight,Silver
GER,Marco Rudolph,M,22.0,167.0,60.0,Summer,1992,Boxing,Boxing Men's Lightweight,Silver
GER,Thomas Rudolph,M,21.0,178.0,72.0,Winter,1992,Luge,Luge Mixed (Men)'s Doubles,Silver
GDR,Bodo Rudwaleit,M,22.0,197.0,95.0,Summer,1980,Football,Football Men's Football,Silver
POL,Wojciech Wadysaw Rudy,M,23.0,175.0,73.0,Summer,1976,Football,Football Men's Football,Silver
SUI,Rolf P. Ruff,M,41.0,170.0,73.0,Summer,1960,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
BRA,Rui Campos Nascimento,M,23.0,194.0,90.0,Summer,1984,Volleyball,Volleyball Men's Volleyball,Silver
ESP,Ismael Ruiz Salmn,M,23.0,187.0,75.0,Summer,2000,Football,Football Men's Football,Silver
URS,Igor Vasilyevich Runov,M,25.0,205.0,98.0,Summer,1988,Volleyball,Volleyball Men's Volleyball,Silver
FIN,Arto Sakari Ruotanen,M,26.0,181.0,84.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
FIN,Reijo Juhani Ruotsalainen,M,27.0,173.0,79.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
USA,Galen Rupp,M,26.0,181.0,61.0,Summer,2012,Athletics,"Athletics Men's 10,000 metres",Silver
GER,Thomas Rupprath,M,27.0,182.0,78.0,Summer,2004,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
URS,Roman Rurua,M,21.0,165.0,66.0,Summer,1964,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
TCH,Drius Rusnk,M,24.0,184.0,87.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
GBR,John Michael Russell,M,29.0,183.0,80.0,Summer,1964,Rowing,Rowing Men's Coxless Fours,Silver
SUI,Bernhard Russi,M,27.0,182.0,71.0,Winter,1976,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
ITA,Clemente Russo,M,26.0,181.0,91.0,Summer,2008,Boxing,Boxing Men's Heavyweight,Silver
ITA,Clemente Russo,M,29.0,181.0,91.0,Summer,2012,Boxing,Boxing Men's Heavyweight,Silver
ROU,tefan Rusu,M,20.0,178.0,74.0,Summer,1976,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
FIN,Jarkko Samuli Ruutu,M,30.0,188.0,93.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
TCH,Vladimr Rika,M,20.0,187.0,93.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
URS,Sabirzhan Sabitovich Ruziyev,M,27.0,183.0,74.0,Summer,1980,Fencing,"Fencing Men's Foil, Team",Silver
UGA,Leo Rwabwogo,M,23.0,162.0,51.0,Summer,1972,Boxing,Boxing Men's Flyweight,Silver
USA,"Robert Shane ""Bobby"" Ryan (Stevenson-)",M,22.0,188.0,95.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
AUS,Christian Ryan,M,23.0,188.0,84.0,Summer,2000,Rowing,Rowing Men's Coxed Eights,Silver
AUS,"Matthew ""Matt"" Ryan",M,24.0,194.0,90.0,Summer,2008,Rowing,Rowing Men's Coxless Fours,Silver
USA,"Patrick James ""Paddy"" Ryan",M,39.0,188.0,113.0,Summer,1920,Athletics,Athletics Men's 56-pound Weight Throw,Silver
AUS,"William ""Will"" Ryan",M,27.0,193.0,75.0,Summer,2016,Sailing,Sailing Men's Two Person Dinghy,Silver
BLR,Andrey Anatolyevich Rybakov,M,22.0,172.0,85.0,Summer,2004,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
BLR,Andrey Anatolyevich Rybakov,M,26.0,172.0,85.0,Summer,2008,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
CAN,Carter Rycroft,M,24.0,180.0,68.0,Winter,2002,Curling,Curling Men's Curling,Silver
USA,"Richard Anthony ""Dick"" Rydze",M,22.0,170.0,63.0,Summer,1972,Diving,Diving Men's Platform,Silver
GER,Johannes Rydzek,M,22.0,178.0,60.0,Winter,2014,Nordic Combined,Nordic Combined Men's Team,Silver
SUI,Markus Ryffel,M,29.0,167.0,55.0,Summer,1984,Athletics,"Athletics Men's 5,000 metres",Silver
FIN,Sauli Rytky,M,29.0,172.0,68.0,Winter,1948,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
USA,"James Ronald ""Jim"" Ryun",M,21.0,188.0,76.0,Summer,1968,Athletics,"Athletics Men's 1,500 metres",Silver
POL,Mirosaw Rzepkowski,M,37.0,176.0,65.0,Summer,1996,Shooting,Shooting Men's Skeet,Silver
FIN,Yrj Erik Mikael Saarela,M,25.0,180.0,84.0,Summer,1908,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
USA,Roy Allen Saari,M,19.0,188.0,86.0,Summer,1964,Swimming,Swimming Men's 400 metres Individual Medley,Silver
FIN,Simo Olavi Saarinen,M,24.0,179.0,77.5,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
FIN,Juho Julius Saaristo,M,20.0,181.0,81.0,Summer,1912,Athletics,Athletics Men's Javelin Throw,Silver
BRA,Lucas Saatkamp,M,26.0,209.0,101.0,Summer,2012,Volleyball,Volleyball Men's Volleyball,Silver
GRE,Leonidas Sabanis,M,24.0,160.0,60.0,Summer,1996,Weightlifting,Weightlifting Men's Bantamweight,Silver
GRE,Leonidas Sabanis,M,28.0,160.0,60.0,Summer,2000,Weightlifting,Weightlifting Men's Featherweight,Silver
ITA,Gianluigi Saccaro,M,25.0,182.0,76.0,Summer,1964,Fencing,"Fencing Men's epee, Team",Silver
ITA,Romeo Sacchetti,M,26.0,196.0,110.0,Summer,1980,Basketball,Basketball Men's Basketball,Silver
GDR,Jochen Sachse,M,23.0,193.0,112.0,Summer,1972,Athletics,Athletics Men's Hammer Throw,Silver
ESP,Vctor Sada Remisa,M,28.0,192.0,93.0,Summer,2012,Basketball,Basketball Men's Basketball,Silver
AUT,Alfred Sageder,M,26.0,181.0,79.0,Summer,1960,Rowing,Rowing Men's Coxless Pairs,Silver
URS,Guram Sagharadze,M,25.0,168.0,78.0,Summer,1964,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
NOR,Einar Sagstuen,M,24.0,166.0,60.0,Winter,1976,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
ALG,Ali Sadi-Sief,M,22.0,185.0,70.0,Summer,2000,Athletics,"Athletics Men's 5,000 metres",Silver
JPN,Yasuyuki Saigo,M,23.0,185.0,79.0,Summer,1996,Baseball,Baseball Men's Baseball,Silver
CRO,David ain,M,24.0,186.0,93.0,Summer,2012,Rowing,Rowing Men's Quadruple Sculls,Silver
FIN,Esko Raimo Saira,M,33.0,176.0,68.0,Winter,1972,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
FIN,Esko Raimo Saira,M,37.0,176.0,68.0,Winter,1976,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
JPN,Masato Sakai,M,21.0,181.0,77.0,Summer,2016,Swimming,Swimming Men's 200 metres Butterfly,Silver
JPN,Koki Sakamoto,M,21.0,163.0,56.0,Summer,2008,Gymnastics,Gymnastics Men's Team All-Around,Silver
USA,Harold Toshiyuki Sakata,M,28.0,173.0,81.0,Summer,1948,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
URS,Vladimir Nikolayevich Sakhnov,M,26.0,171.0,68.0,Winter,1988,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
HUN,Jzsef Skovics (-Szecsdi),M,29.0,181.0,71.0,Summer,1956,Fencing,"Fencing Men's epee, Team",Silver
ESP,Albert Sala Moreno,M,27.0,185.0,79.0,Summer,2008,Hockey,Hockey Men's Hockey,Silver
ESP,Ramn Sala Vallhonrat,M,24.0,173.0,67.0,Summer,1996,Hockey,Hockey Men's Hockey,Silver
ARG,Jorge Alberto Salas Chvez,M,46.0,170.0,72.0,Summer,1960,Sailing,Sailing Mixed Three Person Keelboat,Silver
COL,Diego Fernando Salazar Quintero,M,27.0,163.0,62.0,Summer,2008,Weightlifting,Weightlifting Men's Featherweight,Silver
MEX,scar Francisco Salazar Blanco,M,26.0,175.0,58.0,Summer,2004,Taekwondo,Taekwondo Men's Flyweight,Silver
UKR,David Tengizovich Saldadze,M,22.0,185.0,120.0,Summer,2000,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
FRA,Michel Jean Frdric Salesse,M,29.0,180.0,67.0,Summer,1984,Fencing,"Fencing Men's epee, Team",Silver
HUN,Andrs Sallay,M,26.0,188.0,75.0,Winter,1980,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
FIN,Sami Sakari Salo,M,31.0,190.0,93.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
FIN,Teemu Matti Tapani Salo,M,32.0,185.0,83.0,Winter,2006,Curling,Curling Men's Curling,Silver
URS,Yevgeny Ivanovich Saltsyn,M,31.0,185.0,90.0,Summer,1960,Water Polo,Water Polo Men's Water Polo,Silver
ITA,Cesare Salvadori,M,23.0,170.0,66.0,Summer,1964,Fencing,"Fencing Men's Sabre, Team",Silver
ITA,Cesare Salvadori,M,27.0,170.0,66.0,Summer,1968,Fencing,"Fencing Men's Sabre, Team",Silver
CAN,George Samolenko,M,29.0,173.0,72.0,Winter,1960,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
USA,"Edward Horace ""Ed"" Sampson",M,34.0,180.0,77.0,Winter,1956,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
BRA,Samuel Fuchs,M,24.0,200.0,89.0,Summer,2008,Volleyball,Volleyball Men's Volleyball,Silver
ESP,Fernando San Emeterio Lara,M,28.0,199.0,105.0,Summer,2012,Basketball,Basketball Men's Basketball,Silver
ESP,Juan Antonio San Epifanio Ruiz,M,25.0,198.0,89.0,Summer,1984,Basketball,Basketball Men's Basketball,Silver
URS,Levan Sanadze,M,23.0,174.0,70.0,Summer,1952,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
CUB,Elier Snchez Quesada,M,21.0,186.0,90.0,Summer,2008,Baseball,Baseball Men's Baseball,Silver
CUB,Eriel Snchez Len,M,33.0,183.0,94.0,Summer,2008,Baseball,Baseball Men's Baseball,Silver
MEX,Germn Sal Snchez Snchez,M,20.0,165.0,50.0,Summer,2012,Diving,Diving Men's Synchronized Platform,Silver
MEX,Germn Sal Snchez Snchez,M,24.0,165.0,50.0,Summer,2016,Diving,Diving Men's Platform,Silver
ESP,Emilio Angel Snchez Vicario,M,23.0,179.0,74.0,Summer,1988,Tennis,Tennis Men's Doubles,Silver
USA,"Richard Joseph ""Rich"" Sanders",M,23.0,166.0,57.0,Summer,1968,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
USA,"Richard Joseph ""Rich"" Sanders",M,27.0,166.0,57.0,Summer,1972,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
USA,"Franklyn Bonn ""Frank"" Sanders, Jr.",M,22.0,188.0,98.0,Winter,1972,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
YUG,Mirko Sandi,M,22.0,198.0,100.0,Summer,1964,Water Polo,Water Polo Men's Water Polo,Silver
BRA,Sandro Raniere Guimares Cordeiro,M,23.0,187.0,75.0,Summer,2012,Football,Football Men's Football,Silver
URS,Viktor Saneyev,M,34.0,188.0,78.0,Summer,1980,Athletics,Athletics Men's Triple Jump,Silver
KEN,Patrick Kiprop Sang,M,28.0,180.0,65.0,Summer,1992,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
ESP,Jordi Sans Juan,M,26.0,180.0,70.0,Summer,1992,Water Polo,Water Polo Men's Water Polo,Silver
ITA,Andrea Santarelli,M,23.0,184.0,76.0,Summer,2016,Fencing,"Fencing Men's epee, Team",Silver
DOM,Lugueln Miguel Santos Aquino,M,18.0,173.0,58.0,Summer,2012,Athletics,Athletics Men's 400 metres,Silver
BRA,Paulo dos Santos,M,24.0,178.0,64.0,Summer,1984,Football,Football Men's Football,Silver
ITA,Salvatore Sanzo,M,28.0,178.0,73.0,Summer,2004,Fencing,"Fencing Men's Foil, Individual",Silver
URS,Stasys aparnis,M,29.0,174.0,72.0,Summer,1968,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
URS,Yury Nikolayevich Sapega,M,23.0,196.0,85.0,Summer,1988,Volleyball,Volleyball Men's Volleyball,Silver
SCG,Aleksandar api,M,26.0,188.0,100.0,Summer,2004,Water Polo,Water Polo Men's Water Polo,Silver
LAT,Jevgijs Saproenko,M,25.0,172.0,65.0,Summer,2004,Gymnastics,Gymnastics Men's Horse Vault,Silver
URS,Stepan Sargsyan,M,26.0,164.0,62.0,Summer,1988,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
URS,Yurik Sarkisyan,M,18.0,167.0,59.0,Summer,1980,Weightlifting,Weightlifting Men's Bantamweight,Silver
HUN,Gyrgy Sarls,M,28.0,184.0,84.0,Summer,1968,Rowing,Rowing Men's Coxless Fours,Silver
ITA,Mauro Sarmiento,M,25.0,196.0,80.0,Summer,2008,Taekwondo,Taekwondo Men's Welterweight,Silver
USA,Craig Brian Sarner,M,22.0,180.0,84.0,Winter,1972,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
HUN,Lszl Srosi,M,25.0,183.0,83.0,Summer,1972,Water Polo,Water Polo Men's Water Polo,Silver
ITA,Andrea Sartoretti,M,25.0,194.0,88.0,Summer,1996,Volleyball,Volleyball Men's Volleyball,Silver
ITA,Andrea Sartoretti,M,33.0,194.0,88.0,Summer,2004,Volleyball,Volleyball Men's Volleyball,Silver
ITA,Alessio Sartori,M,35.0,200.0,100.0,Summer,2012,Rowing,Rowing Men's Double Sculls,Silver
JPN,Tetsuo Sato,M,19.0,198.0,86.0,Summer,1968,Volleyball,Volleyball Men's Volleyball,Silver
JPN,Tomoaki Sato,M,27.0,184.0,90.0,Summer,1996,Baseball,Baseball Men's Baseball,Silver
TCH,Ivan Satrapa,M,26.0,182.0,88.0,Summer,1972,Handball,Handball Men's Handball,Silver
AUT,Norbert Sattler,M,20.0,168.0,68.0,Summer,1972,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
GER,Martin Sauer,M,33.0,169.0,55.0,Summer,2016,Rowing,Rowing Men's Coxed Eights,Silver
USA,Townsend Saunders,M,29.0,165.0,68.0,Summer,1996,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
RUS,Dmitry Ivanovich Sautin,M,26.0,172.0,65.0,Summer,2000,Diving,Diving Men's Synchronized Springboard,Silver
RUS,Dmitry Ivanovich Sautin,M,34.0,172.0,65.0,Summer,2008,Diving,Diving Men's Synchronized Springboard,Silver
CAN,Brian Savage,M,22.0,188.0,87.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
CAN,Allin Paul Savage,M,50.0,175.0,91.0,Winter,1998,Curling,Curling Men's Curling,Silver
URS,Viktor Hryhorovych Savchenko,M,27.0,172.0,71.0,Summer,1980,Boxing,Boxing Men's Middleweight,Silver
RUS,Ilya Yevgenyevich Savelyev,M,29.0,202.0,90.0,Summer,2000,Volleyball,Volleyball Men's Volleyball,Silver
SCG,Dejan Savi,M,29.0,190.0,120.0,Summer,2004,Water Polo,Water Polo Men's Water Polo,Silver
SCG,Zoran Savi,M,29.0,209.0,114.0,Summer,1996,Basketball,Basketball Men's Basketball,Silver
URS,Aleksandr Borisovich Savin,M,19.0,200.0,97.0,Summer,1976,Volleyball,Volleyball Men's Volleyball,Silver
FIN,Heikki Ilmari Savolainen,M,24.0,172.0,64.0,Summer,1932,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
IND,Govind Rao Sawant,M,24.0,171.0,60.0,Summer,1960,Hockey,Hockey Men's Hockey,Silver
NOR,Per Albert Stersdal,M,28.0,181.0,79.0,Summer,1992,Rowing,Rowing Men's Quadruple Sculls,Silver
ITA,Giovanni Scalzo,M,21.0,180.0,77.0,Summer,1980,Fencing,"Fencing Men's Sabre, Team",Silver
ITA,Daniele Scarpa,M,32.0,191.0,94.0,Summer,1996,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
LAT,Viktors erbatihs,M,29.0,181.0,145.0,Summer,2004,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
SUI,Andreas Schaad,M,22.0,175.0,65.0,Winter,1988,Nordic Combined,Nordic Combined Men's Team,Silver
GER,Jan Schfer,M,25.0,194.0,85.0,Summer,2000,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
GDR,Frank Schaffer,M,21.0,188.0,80.0,Summer,1980,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
SUI,Erich Schrer,M,29.0,173.0,82.0,Winter,1976,Bobsleigh,Bobsleigh Men's Four,Silver
SUI,Erich Schrer,M,33.0,173.0,82.0,Winter,1980,Bobsleigh,Bobsleigh Men's Four,Silver
SUI,"Wilhelm ""Willy"" Schrer",M,20.0,182.0,69.0,Summer,1924,Athletics,"Athletics Men's 1,500 metres",Silver
SUI,Samuel Schatzmann,M,32.0,177.0,78.0,Summer,1988,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
GDR,Dietmar Schauerhammer,M,32.0,188.0,89.0,Winter,1988,Bobsleigh,Bobsleigh Men's Four,Silver
BRA,Robert Scheidt,M,27.0,188.0,76.0,Summer,2000,Sailing,Sailing Mixed One Person Dinghy,Silver
BRA,Robert Scheidt,M,35.0,188.0,76.0,Summer,2008,Sailing,Sailing Men's Two Person Keelboat,Silver
GER,Tobias Schellenberg,M,25.0,176.0,72.0,Summer,2004,Diving,Diving Men's Synchronized Springboard,Silver
USA,"Norbert ""Norb"" Schemansky",M,24.0,181.0,105.5,Summer,1948,Weightlifting,Weightlifting Men's Heavyweight,Silver
GER,Simon Schempp,M,25.0,178.0,68.0,Winter,2014,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
NED,"Adrie ""Ard"" Schenk",M,23.0,190.0,90.0,Winter,1968,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
TCH,Pavel Schenk,M,23.0,198.0,88.0,Summer,1964,Volleyball,Volleyball Men's Volleyball,Silver
FRG,Markus Scherer,M,22.0,156.0,52.0,Summer,1984,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver
FRA,Francis Schewetta,M,28.0,180.0,72.0,Summer,1948,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
FRG,Gerhard Schiller,M,23.0,179.0,65.0,Summer,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
FRA,Maurice Auguste Schills,M,20.0,188.0,83.0,Summer,1908,Cycling,"Cycling Men's 5,000 metres",Silver
FRG,Claus Schiprowski,M,25.0,177.0,69.0,Summer,1968,Athletics,Athletics Men's Pole Vault,Silver
CAN,"Bradley Wilfred ""Brad"" Schlegel",M,23.0,177.0,85.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
CAN,"Bradley Wilfred ""Brad"" Schlegel",M,25.0,177.0,85.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
GER,Peter Schlickenrieder,M,31.0,172.0,69.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Men's Sprint,Silver
FRG,Christian Schliemann,M,26.0,180.0,75.0,Summer,1988,Hockey,Hockey Men's Hockey,Silver
AUT,Gregor Schlierenzauer,M,24.0,182.0,64.0,Winter,2014,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
GER,Andreas Schltter,M,33.0,185.0,75.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
FRA,Bernard Jules Robert Schmetz,M,24.0,189.0,92.0,Summer,1928,Fencing,"Fencing Men's epee, Team",Silver
AUT,Manfred Schmid,M,23.0,180.0,87.0,Winter,1968,Luge,Luge Mixed (Men)'s Doubles,Silver
GDR,Jrg Schmidt,M,27.0,192.0,95.0,Summer,1988,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
GER,Richard Schmidt,M,29.0,191.0,87.0,Summer,2016,Rowing,Rowing Men's Coxed Eights,Silver
GDR,Wolfgang Schmidt,M,22.0,199.0,115.0,Summer,1976,Athletics,Athletics Men's Discus Throw,Silver
FRG,Ekkhard Schmidt-Opper,M,23.0,185.0,80.0,Summer,1984,Hockey,Hockey Men's Hockey,Silver
FRG,Ekkhard Schmidt-Opper,M,27.0,185.0,80.0,Summer,1988,Hockey,Hockey Men's Hockey,Silver
FRG,Arnd Rdiger Schmitt,M,23.0,190.0,77.0,Summer,1988,Fencing,"Fencing Men's epee, Team",Silver
GER,Martin Schmitt,M,20.0,181.0,65.0,Winter,1998,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
GER,Martin Schmitt,M,32.0,181.0,65.0,Winter,2010,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
TCH,Frantiek Schmucker,M,24.0,185.0,83.0,Summer,1964,Football,Football Men's Football,Silver
GDR,Siegfried Schneider,M,32.0,193.0,84.0,Summer,1972,Volleyball,Volleyball Men's Volleyball,Silver
GDR,Rdiger Schnuphase,M,26.0,182.0,80.0,Summer,1980,Football,Football Men's Football,Silver
SUI,Simon Schoch,M,27.0,184.0,85.0,Winter,2006,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Silver
FRG,Alwin Schockemhle,M,39.0,170.0,72.0,Summer,1976,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
FRG,Paul Schockemhle,M,31.0,182.0,70.0,Summer,1976,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
RSA,Roland Mark Schoeman,M,24.0,190.0,84.0,Summer,2004,Swimming,Swimming Men's 100 metres Freestyle,Silver
