Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Athletics Men's 200 metres,Athletics,2008,Jamaica,JAM,M,Gold,24878.0,13029.0,21.0,196.0,95.0
Athletics Men's 200 metres,Athletics,2012,Jamaica,JAM,M,Gold,24881.0,13029.0,25.0,196.0,95.0
Athletics Men's 200 metres,Athletics,2016,Jamaica,JAM,M,Gold,24884.0,13029.0,29.0,196.0,95.0
Athletics Men's 200 metres Hurdles,Athletics,1900,USA,USA,M,Gold,126247.0,63659.0,23.0,183.0,75.0
Athletics Men's 200 metres Hurdles,Athletics,1904,USA,USA,M,Gold,96045.0,48631.0,22.0,180.0,66.0
"Athletics Men's 3 mile, Team",Athletics,1908,UK,GBR,M,Gold,70589.5,35967.5,22.5,168.5,57.5
"Athletics Men's 3,000 metres Steeplechase",Athletics,1924,Finland,FIN,M,Gold,201154.0,101050.0,28.0,175.0,66.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1928,Finland,FIN,M,Gold,142872.0,71686.0,25.0,173.0,60.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1932,Finland,FIN,M,Gold,103960.0,52607.0,25.0,176.0,64.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1936,Finland,FIN,M,Gold,103962.0,52607.0,29.0,176.0,64.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1948,Sweden,SWE,M,Gold,221935.0,111540.0,26.0,180.0,68.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1952,USA,USA,M,Gold,10129.0,5540.0,29.0,178.0,66.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1960,Poland,POL,M,Gold,127948.0,64469.0,31.0,172.0,59.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1964,Belgium,BEL,M,Gold,202829.0,101888.0,27.0,174.0,67.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1968,Kenya,KEN,M,Gold,22509.0,11864.0,21.0,181.0,66.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1972,Kenya,KEN,M,Gold,115307.0,58429.0,32.0,173.0,66.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1976,Sweden,SWE,M,Gold,76343.0,38737.0,29.0,186.0,70.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1980,Poland,POL,M,Gold,147650.0,74084.0,29.0,182.0,68.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1984,Kenya,KEN,M,Gold,124310.0,62790.0,24.0,172.0,64.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1988,Kenya,KEN,M,Gold,113660.0,57573.0,27.0,181.0,62.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1992,Kenya,KEN,M,Gold,22188.0,11684.0,20.0,172.0,62.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,1996,Kenya,KEN,M,Gold,116528.0,58959.0,27.0,178.0,64.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,2000,Kenya,KEN,M,Gold,124723.0,62972.0,21.0,170.0,55.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,2004,Kenya,KEN,M,Gold,115692.0,58614.0,22.0,167.0,52.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,2008,Kenya,KEN,M,Gold,119735.0,60623.0,23.0,175.0,55.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,2012,Kenya,KEN,M,Gold,115694.0,58614.0,30.0,167.0,52.0
"Athletics Men's 3,000 metres Steeplechase",Athletics,2016,Kenya,KEN,M,Gold,119738.0,60624.0,21.0,167.0,58.0
"Athletics Men's 3,000 metres Walk",Athletics,1920,Italy,ITA,M,Gold,73226.0,37216.0,18.0,171.0,55.0
"Athletics Men's 3,000 metres, Team",Athletics,1912,USA,USA,M,Gold,120434.0,60954.0,20.0,174.0,64.0
"Athletics Men's 3,000 metres, Team",Athletics,1920,USA,USA,M,Gold,58612.0,29992.0,24.0,173.0,66.0
"Athletics Men's 3,000 metres, Team",Athletics,1924,Finland,FIN,M,Gold,187560.0,94220.0,26.5,175.0,65.0
"Athletics Men's 3,200 metres Steeplechase",Athletics,1908,UK,GBR,M,Gold,206384.0,103600.0,22.0,170.0,60.0
"Athletics Men's 3,500 metres Walk",Athletics,1908,UK,GBR,M,Gold,132568.0,66731.0,33.0,175.0,67.0
"Athletics Men's 4 mile, Team",Athletics,1904,USA,USA,M,Gold,188850.0,94865.0,20.0,176.0,74.0
Athletics Men's 4 x 100 metres Relay,Athletics,1912,UK,GBR,M,Gold,76409.5,38905.5,22.5,172.5,64.5
Athletics Men's 4 x 100 metres Relay,Athletics,1920,USA,USA,M,Gold,173085.0,86964.5,22.0,173.0,71.5
Athletics Men's 4 x 100 metres Relay,Athletics,1924,USA,USA,M,Gold,117948.0,59489.0,22.5,178.0,70.0
Athletics Men's 4 x 100 metres Relay,Athletics,1928,USA,USA,M,Gold,200748.5,100763.5,21.5,178.0,68.0
Athletics Men's 4 x 100 metres Relay,Athletics,1932,USA,USA,M,Gold,179840.0,90379.5,22.0,178.0,69.0
Athletics Men's 4 x 100 metres Relay,Athletics,1936,USA,USA,M,Gold,168566.5,84667.5,24.0,178.0,69.5
Athletics Men's 4 x 100 metres Relay,Athletics,1948,USA,USA,M,Gold,124422.0,62841.5,24.0,179.0,70.5
Athletics Men's 4 x 100 metres Relay,Athletics,1952,USA,USA,M,Gold,211186.5,106066.5,22.5,179.0,70.5
Athletics Men's 4 x 100 metres Relay,Athletics,1956,USA,USA,M,Gold,141737.5,71397.0,22.0,181.5,68.5
Athletics Men's 4 x 100 metres Relay,Athletics,1960,Germany,GER,M,Gold,112368.5,56723.0,23.0,182.0,73.5
Athletics Men's 4 x 100 metres Relay,Athletics,1964,USA,USA,M,Gold,75505.5,38393.0,21.5,181.5,74.0
Athletics Men's 4 x 100 metres Relay,Athletics,1968,USA,USA,M,Gold,140591.5,70842.0,22.5,173.0,71.0
Athletics Men's 4 x 100 metres Relay,Athletics,1972,USA,USA,M,Gold,164200.0,82594.0,22.0,181.5,78.0
Athletics Men's 4 x 100 metres Relay,Athletics,1976,USA,USA,M,Gold,99846.0,50538.0,19.5,181.5,75.0
Athletics Men's 4 x 100 metres Relay,Athletics,1980,Russia,URS,M,Gold,179867.5,90302.0,22.0,182.5,78.5
Athletics Men's 4 x 100 metres Relay,Athletics,1984,USA,USA,M,Gold,110388.5,55710.5,23.0,179.0,75.0
Athletics Men's 4 x 100 metres Relay,Athletics,1988,Russia,URS,M,Gold,147004.0,73940.5,25.0,182.5,76.5
Athletics Men's 4 x 100 metres Relay,Athletics,1992,USA,USA,M,Gold,137696.0,69210.0,25.0,180.0,75.0
Athletics Men's 4 x 100 metres Relay,Athletics,1996,Canada,CAN,M,Gold,64848.0,33177.0,27.0,183.0,79.0
Athletics Men's 4 x 100 metres Relay,Athletics,2000,USA,USA,M,Gold,110820.5,55939.0,25.5,177.0,76.0
Athletics Men's 4 x 100 metres Relay,Athletics,2004,UK,GBR,M,Gold,65422.0,33348.0,28.0,183.0,79.5
Athletics Men's 4 x 100 metres Relay,Athletics,2008,Trinidad,TTO,M,Gold,32485.0,16698.0,24.0,183.0,86.0
Athletics Men's 4 x 100 metres Relay,Athletics,2012,Jamaica,JAM,M,Gold,24882.0,13029.0,25.0,180.0,80.0
Athletics Men's 4 x 100 metres Relay,Athletics,2016,Jamaica,JAM,M,Gold,23940.5,12557.5,26.0,187.0,84.5
Athletics Men's 4 x 400 metres Relay,Athletics,1912,USA,USA,M,Gold,177804.5,89294.5,23.5,177.0,73.5
Athletics Men's 4 x 400 metres Relay,Athletics,1924,USA,USA,M,Gold,119409.0,60138.5,22.5,181.5,72.5
Athletics Men's 4 x 400 metres Relay,Athletics,1928,USA,USA,M,Gold,13610.5,7364.0,21.5,180.0,73.5
Athletics Men's 4 x 400 metres Relay,Athletics,1932,USA,USA,M,Gold,55042.5,28059.5,22.0,175.5,67.0
Athletics Men's 4 x 400 metres Relay,Athletics,1936,UK,GBR,M,Gold,199182.5,100018.0,24.5,183.5,72.5
Athletics Men's 4 x 400 metres Relay,Athletics,1948,USA,USA,M,Gold,66971.0,34128.0,25.5,180.5,74.0
Athletics Men's 4 x 400 metres Relay,Athletics,1952,Jamaica,JAM,M,Gold,177235.5,88998.5,28.5,181.5,70.0
Athletics Men's 4 x 400 metres Relay,Athletics,1956,USA,USA,M,Gold,108776.0,54982.5,23.0,187.0,78.5
Athletics Men's 4 x 400 metres Relay,Athletics,1960,USA,USA,M,Gold,157747.0,79302.0,23.0,184.0,76.5
Athletics Men's 4 x 400 metres Relay,Athletics,1964,USA,USA,M,Gold,84643.5,42794.5,24.5,185.5,76.0
Athletics Men's 4 x 400 metres Relay,Athletics,1968,USA,USA,M,Gold,89269.5,45244.5,20.5,182.0,79.5
Athletics Men's 4 x 400 metres Relay,Athletics,1972,Kenya,KEN,M,Gold,176692.5,88778.0,26.0,174.0,68.0
Athletics Men's 4 x 400 metres Relay,Athletics,1976,USA,USA,M,Gold,121436.5,61239.0,23.5,182.0,73.5
Athletics Men's 4 x 400 metres Relay,Athletics,1980,Russia,URS,M,Gold,140042.0,70310.0,21.0,183.0,73.0
Athletics Men's 4 x 400 metres Relay,Athletics,1984,USA,USA,M,Gold,154422.0,77529.5,23.0,180.5,72.5
Athletics Men's 4 x 400 metres Relay,Athletics,1988,USA,USA,M,Gold,177140.5,88954.0,22.5,186.0,77.5
Athletics Men's 4 x 400 metres Relay,Athletics,1992,USA,USA,M,Gold,123709.0,62344.5,23.5,185.5,78.0
Athletics Men's 4 x 400 metres Relay,Athletics,1996,USA,USA,M,Gold,159331.0,79973.0,24.0,188.0,80.0
Athletics Men's 4 x 400 metres Relay,Athletics,2000,Nigeria,NGR,M,Gold,58018.0,29632.5,23.0,186.5,79.0
Athletics Men's 4 x 400 metres Relay,Athletics,2004,USA,USA,M,Gold,229684.5,115167.0,21.5,185.0,78.0
Athletics Men's 4 x 400 metres Relay,Athletics,2008,USA,USA,M,Gold,203616.5,102195.0,23.5,188.0,81.5
Athletics Men's 4 x 400 metres Relay,Athletics,2012,Bahamas,BAH,M,Gold,155753.5,78180.5,26.5,178.0,72.5
Athletics Men's 4 x 400 metres Relay,Athletics,2016,USA,USA,M,Gold,156270.5,78457.0,25.5,182.0,74.5
Athletics Men's 400 metres,Athletics,1896,USA,USA,M,Gold,32334.0,16616.0,21.0,183.0,66.0
Athletics Men's 400 metres,Athletics,1900,USA,USA,M,Gold,141932.0,71204.0,21.0,182.0,75.0
Athletics Men's 400 metres,Athletics,1904,USA,USA,M,Gold,96044.0,48631.0,22.0,180.0,66.0
Athletics Men's 400 metres,Athletics,1906,USA,USA,M,Gold,188851.0,94865.0,22.0,180.0,75.0
Athletics Men's 400 metres,Athletics,1912,USA,USA,M,Gold,198585.0,99720.0,22.0,181.0,76.0
Athletics Men's 400 metres,Athletics,1920,South Africa,RSA,M,Gold,205690.0,103253.0,24.0,180.0,77.0
Athletics Men's 400 metres,Athletics,1924,UK,GBR,M,Gold,138750.0,69699.0,22.0,173.0,68.0
Athletics Men's 400 metres,Athletics,1928,USA,USA,M,Gold,14453.0,7784.0,22.0,183.0,82.0
Athletics Men's 400 metres,Athletics,1932,USA,USA,M,Gold,35954.0,18471.0,22.0,172.0,66.0
Athletics Men's 400 metres,Athletics,1936,USA,USA,M,Gold,260903.0,130551.0,21.0,183.0,80.0
Athletics Men's 400 metres,Athletics,1948,Jamaica,JAM,M,Gold,261899.0,131029.0,28.0,194.0,77.0
Athletics Men's 400 metres,Athletics,1952,Jamaica,JAM,M,Gold,199729.0,100317.0,25.0,178.0,68.0
Athletics Men's 400 metres,Athletics,1956,USA,USA,M,Gold,107400.0,54269.0,22.0,186.0,74.0
Athletics Men's 400 metres,Athletics,1960,USA,USA,M,Gold,49906.0,25717.0,28.0,185.0,74.0
Athletics Men's 400 metres,Athletics,1964,USA,USA,M,Gold,132613.0,66747.0,30.0,186.0,77.0
Athletics Men's 400 metres,Athletics,1968,USA,USA,M,Gold,65374.0,33457.0,21.0,180.0,78.0
Athletics Men's 400 metres,Athletics,1972,USA,USA,M,Gold,152814.0,76686.0,24.0,187.0,81.0
Athletics Men's 400 metres,Athletics,1976,Cuba,CUB,M,Gold,111015.0,56170.0,25.0,190.0,84.0
Athletics Men's 400 metres,Athletics,1980,Russia,URS,M,Gold,149875.0,75163.0,23.0,183.0,73.0
Athletics Men's 400 metres,Athletics,1984,USA,USA,M,Gold,11818.0,6448.0,22.0,188.0,70.0
Athletics Men's 400 metres,Athletics,1988,USA,USA,M,Gold,137783.0,69259.0,19.0,188.0,84.0
Athletics Men's 400 metres,Athletics,1992,USA,USA,M,Gold,257634.0,129022.0,22.0,190.0,88.0
Athletics Men's 400 metres,Athletics,1996,USA,USA,M,Gold,109634.0,55430.0,28.0,183.0,77.0
Athletics Men's 400 metres,Athletics,2000,USA,USA,M,Gold,109635.0,55430.0,33.0,183.0,77.0
Athletics Men's 400 metres,Athletics,2004,USA,USA,M,Gold,257128.0,128757.0,20.0,188.0,71.0
Athletics Men's 400 metres,Athletics,2008,USA,USA,M,Gold,157262.0,78964.0,22.0,191.0,86.0
Athletics Men's 400 metres,Athletics,2012,Grenada,GRN,M,Gold,105754.0,53492.0,19.0,180.0,66.0
Athletics Men's 400 metres,Athletics,2016,South Africa,RSA,M,Gold,249269.0,124804.0,24.0,183.0,70.0
Athletics Men's 400 metres Hurdles,Athletics,1900,USA,USA,M,Gold,238171.0,119439.0,24.0,183.0,64.0
Athletics Men's 400 metres Hurdles,Athletics,1904,USA,USA,M,Gold,96046.0,48631.0,22.0,180.0,66.0
Athletics Men's 400 metres Hurdles,Athletics,1908,USA,USA,M,Gold,12167.0,6617.0,23.0,183.0,77.0
Athletics Men's 400 metres Hurdles,Athletics,1924,USA,USA,M,Gold,237143.0,118927.0,21.0,185.0,75.0
Athletics Men's 400 metres Hurdles,Athletics,1928,UK,GBR,M,Gold,32208.0,16557.0,23.0,180.0,70.0
Athletics Men's 400 metres Hurdles,Athletics,1932,Ireland,IRL,M,Gold,240467.0,120502.0,25.0,186.0,74.0
Athletics Men's 400 metres Hurdles,Athletics,1936,USA,USA,M,Gold,90756.0,45983.0,26.0,188.0,75.0
Athletics Men's 400 metres Hurdles,Athletics,1948,USA,USA,M,Gold,42971.0,22162.0,29.0,178.0,70.0
Athletics Men's 400 metres Hurdles,Athletics,1952,USA,USA,M,Gold,162581.0,81638.0,22.0,185.0,77.0
Athletics Men's 400 metres Hurdles,Athletics,1956,USA,USA,M,Gold,49830.0,25686.0,22.0,183.0,73.0
Athletics Men's 400 metres Hurdles,Athletics,1960,USA,USA,M,Gold,49831.0,25686.0,25.0,183.0,73.0
Athletics Men's 400 metres Hurdles,Athletics,1964,USA,USA,M,Gold,37293.0,19169.0,24.0,183.0,75.0
Athletics Men's 400 metres Hurdles,Athletics,1968,UK,GBR,M,Gold,93869.0,47515.0,24.0,187.0,72.0
Athletics Men's 400 metres Hurdles,Athletics,1972,Uganda,UGA,M,Gold,3005.0,1673.0,22.0,188.0,77.0
Athletics Men's 400 metres Hurdles,Athletics,1976,USA,USA,M,Gold,164192.0,82416.0,20.0,186.0,72.0
Athletics Men's 400 metres Hurdles,Athletics,1980,Germany,GDR,M,Gold,17158.0,9185.0,24.0,191.0,82.0
Athletics Men's 400 metres Hurdles,Athletics,1984,USA,USA,M,Gold,164193.0,82416.0,28.0,186.0,72.0
Athletics Men's 400 metres Hurdles,Athletics,1988,USA,USA,M,Gold,188030.0,94459.0,29.0,188.0,84.0
Athletics Men's 400 metres Hurdles,Athletics,1992,USA,USA,M,Gold,266270.0,133219.0,25.0,194.0,82.0
Athletics Men's 400 metres Hurdles,Athletics,1996,USA,USA,M,Gold,1728.0,963.0,26.0,188.0,80.0
Athletics Men's 400 metres Hurdles,Athletics,2000,USA,USA,M,Gold,237017.0,118855.0,21.0,188.0,84.0
Athletics Men's 400 metres Hurdles,Athletics,2004,Dominican Republic,DOM,M,Gold,209437.0,105164.0,26.0,178.0,64.0
Athletics Men's 400 metres Hurdles,Athletics,2008,USA,USA,M,Gold,237020.0,118855.0,29.0,188.0,84.0
Athletics Men's 400 metres Hurdles,Athletics,2012,Dominican Republic,DOM,M,Gold,209439.0,105164.0,34.0,178.0,64.0
Athletics Men's 400 metres Hurdles,Athletics,2016,USA,USA,M,Gold,42626.0,21990.0,30.0,188.0,86.0
Athletics Men's 5 mile,Athletics,1908,UK,GBR,M,Gold,253830.0,127105.0,25.0,165.0,53.0
"Athletics Men's 5,000 metres",Athletics,1912,Finland,FIN,M,Gold,122977.0,62160.0,22.0,168.0,57.5
"Athletics Men's 5,000 metres",Athletics,1920,France,FRA,M,Gold,86243.0,43716.0,20.0,160.0,55.0
"Athletics Men's 5,000 metres",Athletics,1924,Finland,FIN,M,Gold,173964.0,87390.0,26.0,174.0,65.0
"Athletics Men's 5,000 metres",Athletics,1928,Finland,FIN,M,Gold,201158.0,101050.0,32.0,175.0,66.0
"Athletics Men's 5,000 metres",Athletics,1932,Finland,FIN,M,Gold,135979.0,68416.0,23.0,174.0,64.0
"Athletics Men's 5,000 metres",Athletics,1936,Finland,FIN,M,Gold,96802.0,49018.0,26.0,178.0,68.0
"Athletics Men's 5,000 metres",Athletics,1948,Belgium,BEL,M,Gold,198595.0,99727.0,27.0,173.0,61.0
"Athletics Men's 5,000 metres",Athletics,1952,Czech Republic,TCH,M,Gold,268012.0,134080.0,29.0,182.0,72.0
"Athletics Men's 5,000 metres",Athletics,1956,Russia,URS,M,Gold,129677.0,65286.0,29.0,172.0,72.0
"Athletics Men's 5,000 metres",Athletics,1960,New Zealand,NZL,M,Gold,88640.0,44935.0,27.0,178.0,62.0
"Athletics Men's 5,000 metres",Athletics,1964,USA,USA,M,Gold,214367.0,107617.0,27.0,184.0,66.0
"Athletics Men's 5,000 metres",Athletics,1968,Tunisia,TUN,M,Gold,75354.0,38252.0,30.0,172.0,60.0
"Athletics Men's 5,000 metres",Athletics,1972,Finland,FIN,M,Gold,253168.0,126777.0,23.0,180.0,60.0
"Athletics Men's 5,000 metres",Athletics,1976,Finland,FIN,M,Gold,253170.0,126777.0,26.0,180.0,60.0
"Athletics Men's 5,000 metres",Athletics,1980,Ethiopia,ETH,M,Gold,265729.0,132960.0,36.0,162.0,53.0
"Athletics Men's 5,000 metres",Athletics,1984,Morocco,MAR,M,Gold,8475.0,4667.0,24.0,175.0,58.0
"Athletics Men's 5,000 metres",Athletics,1988,Kenya,KEN,M,Gold,170517.0,85698.0,26.0,178.0,62.0
"Athletics Men's 5,000 metres",Athletics,1992,Germany,GER,M,Gold,16294.0,8752.0,27.0,178.0,62.0
"Athletics Men's 5,000 metres",Athletics,1996,Burundi,BDI,M,Gold,172350.0,86592.0,22.0,176.0,60.0
"Athletics Men's 5,000 metres",Athletics,2000,Ethiopia,ETH,M,Gold,262399.0,131284.0,21.0,175.0,59.0
"Athletics Men's 5,000 metres",Athletics,2004,Morocco,MAR,M,Gold,62296.0,31890.0,29.0,176.0,58.0
"Athletics Men's 5,000 metres",Athletics,2008,Ethiopia,ETH,M,Gold,17853.0,9487.0,26.0,165.0,56.0
"Athletics Men's 5,000 metres",Athletics,2012,UK,GBR,M,Gold,66484.0,34012.0,29.0,175.0,58.0
"Athletics Men's 5,000 metres",Athletics,2016,UK,GBR,M,Gold,66486.0,34012.0,33.0,175.0,58.0
"Athletics Men's 5,000 metres, Team",Athletics,1900,Australia,AUS,M,Gold,205225.0,103047.0,23.0,178.0,71.0
"Athletics Men's 5,000 metres, Team",Athletics,1900,UK,GBR,M,Gold,245580.0,122978.0,26.0,175.0,70.0
Athletics Men's 50 kilometres Walk,Athletics,1948,Sweden,SWE,M,Gold,141021.0,70785.0,28.0,178.0,59.0
Athletics Men's 50 kilometres Walk,Athletics,1952,Italy,ITA,M,Gold,57531.0,29473.0,26.0,183.0,74.0
Athletics Men's 50 kilometres Walk,Athletics,1956,New Zealand,NZL,M,Gold,197878.0,99354.0,25.0,178.0,64.0
Athletics Men's 50 kilometres Walk,Athletics,1960,UK,GBR,M,Gold,239188.0,119900.0,27.0,168.0,55.0
Athletics Men's 50 kilometres Walk,Athletics,1964,Italy,ITA,M,Gold,180909.0,90922.0,31.0,184.0,72.0
Athletics Men's 50 kilometres Walk,Athletics,1968,Germany,GDR,M,Gold,97332.0,49265.0,27.0,171.0,62.0
Athletics Men's 50 kilometres Walk,Athletics,1972,Germany,FRG,M,Gold,113027.0,57263.0,30.0,176.0,75.0
Athletics Men's 50 kilometres Walk,Athletics,1980,Germany,GDR,M,Gold,76978.0,39066.0,25.0,186.0,70.0
Athletics Men's 50 kilometres Walk,Athletics,1984,Mexico,MEX,M,Gold,81991.0,41634.0,32.0,175.0,64.0
Athletics Men's 50 kilometres Walk,Athletics,1988,Russia,URS,M,Gold,104255.0,52755.0,27.0,164.0,56.0
Athletics Men's 50 kilometres Walk,Athletics,1992,Russia,EUN,M,Gold,185941.0,93486.0,30.0,178.0,65.0
Athletics Men's 50 kilometres Walk,Athletics,1996,Poland,POL,M,Gold,124625.0,62932.0,27.0,168.0,60.0
Athletics Men's 50 kilometres Walk,Athletics,2000,Poland,POL,M,Gold,124627.0,62932.0,32.0,168.0,60.0
Athletics Men's 50 kilometres Walk,Athletics,2004,Poland,POL,M,Gold,124628.0,62932.0,36.0,168.0,60.0
Athletics Men's 50 kilometres Walk,Athletics,2008,Italy,ITA,M,Gold,214933.0,107891.0,23.0,185.0,73.0
Athletics Men's 50 kilometres Walk,Athletics,2012,Russia,RUS,M,Gold,119870.0,60686.0,32.0,178.0,66.0
Athletics Men's 50 kilometres Walk,Athletics,2016,Slovakia,SVK,M,Gold,242413.0,121412.0,33.0,185.0,73.0
Athletics Men's 56-pound Weight Throw,Athletics,1904,Canada,CAN,M,Gold,54213.0,27812.0,31.0,185.0,94.0
Athletics Men's 56-pound Weight Throw,Athletics,1920,USA,USA,M,Gold,154308.0,77472.0,41.0,190.0,120.0
Athletics Men's 60 metres,Athletics,1900,USA,USA,M,Gold,126245.0,63659.0,23.0,183.0,75.0
Athletics Men's 60 metres,Athletics,1904,USA,USA,M,Gold,88284.0,44773.0,23.0,167.0,64.0
Athletics Men's 800 metres,Athletics,1900,UK,GBR,M,Gold,245579.0,122978.0,26.0,175.0,70.0
Athletics Men's 800 metres,Athletics,1904,USA,USA,M,Gold,138944.0,69800.0,22.0,173.0,61.0
Athletics Men's 800 metres,Athletics,1906,USA,USA,M,Gold,188852.0,94865.0,22.0,180.0,75.0
Athletics Men's 800 metres,Athletics,1908,USA,USA,M,Gold,218174.0,109587.0,24.0,177.0,67.0
Athletics Men's 800 metres,Athletics,1912,USA,USA,M,Gold,157022.0,78869.0,20.0,175.0,71.0
Athletics Men's 800 metres,Athletics,1920,UK,GBR,M,Gold,95916.0,48552.0,31.0,178.0,72.0
Athletics Men's 800 metres,Athletics,1924,UK,GBR,M,Gold,143057.0,71791.0,21.0,183.0,70.0
Athletics Men's 800 metres,Athletics,1928,UK,GBR,M,Gold,143059.0,71791.0,25.0,183.0,70.0
Athletics Men's 800 metres,Athletics,1932,UK,GBR,M,Gold,89563.0,45388.0,24.0,184.0,69.0
Athletics Men's 800 metres,Athletics,1936,USA,USA,M,Gold,262866.0,131534.0,21.0,189.0,75.0
Athletics Men's 800 metres,Athletics,1948,USA,USA,M,Gold,259790.0,130059.0,23.0,185.0,76.0
Athletics Men's 800 metres,Athletics,1952,USA,USA,M,Gold,259793.0,130059.0,27.0,185.0,76.0
Athletics Men's 800 metres,Athletics,1956,USA,USA,M,Gold,45503.0,23482.0,23.0,188.0,81.0
Athletics Men's 800 metres,Athletics,1960,New Zealand,NZL,M,Gold,224056.0,112543.0,21.0,179.0,80.0
Athletics Men's 800 metres,Athletics,1964,New Zealand,NZL,M,Gold,224057.0,112543.0,25.0,179.0,80.0
Athletics Men's 800 metres,Athletics,1968,Australia,AUS,M,Gold,57945.0,29655.0,23.0,180.0,65.0
Athletics Men's 800 metres,Athletics,1972,USA,USA,M,Gold,263072.0,131638.0,22.0,183.0,66.0
Athletics Men's 800 metres,Athletics,1976,Cuba,CUB,M,Gold,111016.0,56170.0,25.0,190.0,84.0
Athletics Men's 800 metres,Athletics,1980,UK,GBR,M,Gold,179488.0,90192.0,24.0,183.0,70.0
Athletics Men's 800 metres,Athletics,1984,Brazil,BRA,M,Gold,46586.0,24043.0,21.0,187.0,74.0
Athletics Men's 800 metres,Athletics,1988,Kenya,KEN,M,Gold,64167.0,32862.0,21.0,188.0,69.0
Athletics Men's 800 metres,Athletics,1992,Kenya,KEN,M,Gold,236373.0,118510.0,28.0,183.0,70.0
Athletics Men's 800 metres,Athletics,1996,Norway,NOR,M,Gold,202273.0,101594.0,23.0,188.0,78.0
Athletics Men's 800 metres,Athletics,2000,Germany,GER,M,Gold,214586.0,107733.0,22.0,192.0,80.0
Athletics Men's 800 metres,Athletics,2004,Russia,RUS,M,Gold,26252.0,13687.0,23.0,183.0,70.0
Athletics Men's 800 metres,Athletics,2008,Kenya,KEN,M,Gold,31978.0,16430.0,28.0,172.0,60.0
Athletics Men's 800 metres,Athletics,2012,Kenya,KEN,M,Gold,205739.0,103274.0,23.0,190.0,76.0
Athletics Men's 800 metres,Athletics,2016,Kenya,KEN,M,Gold,205740.0,103274.0,27.0,190.0,76.0
"Athletics Men's Cross-Country, Individual",Athletics,1912,Finland,FIN,M,Gold,122980.0,62160.0,22.0,168.0,57.5
"Athletics Men's Cross-Country, Individual",Athletics,1920,Finland,FIN,M,Gold,173961.0,87390.0,22.0,174.0,65.0
"Athletics Men's Cross-Country, Individual",Athletics,1924,Finland,FIN,M,Gold,173966.0,87390.0,26.0,174.0,65.0
"Athletics Men's Cross-Country, Team",Athletics,1912,Sweden,SWE,M,Gold,121268.0,61309.0,23.0,172.0,63.0
"Athletics Men's Cross-Country, Team",Athletics,1920,Finland,FIN,M,Gold,166174.0,83453.0,26.0,171.0,59.5
"Athletics Men's Cross-Country, Team",Athletics,1924,Finland,FIN,M,Gold,185650.0,93231.0,27.0,172.0,62.0
Athletics Men's Decathlon,Athletics,1912,Sweden,SWE,M,Gold,260310.0,130286.0,22.0,182.0,81.0
Athletics Men's Decathlon,Athletics,1912,USA,USA,M,Gold,239628.0,120088.0,24.0,183.0,86.0
Athletics Men's Decathlon,Athletics,1920,Norway,NOR,M,Gold,143223.0,71878.0,29.0,188.0,84.0
Athletics Men's Decathlon,Athletics,1924,USA,USA,M,Gold,178430.0,89697.0,25.0,181.0,73.0
Athletics Men's Decathlon,Athletics,1928,Finland,FIN,M,Gold,266450.0,133284.0,25.0,183.0,82.0
Athletics Men's Decathlon,Athletics,1932,USA,USA,M,Gold,16433.0,8820.0,26.0,188.0,95.0
Athletics Men's Decathlon,Athletics,1936,USA,USA,M,Gold,163889.0,82250.0,24.0,188.0,84.0
Athletics Men's Decathlon,Athletics,1948,USA,USA,M,Gold,152219.0,76409.0,17.0,190.0,92.0
Athletics Men's Decathlon,Athletics,1952,USA,USA,M,Gold,152220.0,76409.0,21.0,190.0,92.0
Athletics Men's Decathlon,Athletics,1956,USA,USA,M,Gold,34418.0,17737.0,22.0,190.0,94.0
Athletics Men's Decathlon,Athletics,1960,USA,USA,M,Gold,109662.0,55444.0,25.0,190.0,91.0
Athletics Men's Decathlon,Athletics,1964,Germany,GER,M,Gold,97454.0,49328.0,24.0,182.0,90.0
Athletics Men's Decathlon,Athletics,1968,USA,USA,M,Gold,241729.0,121078.0,29.0,187.0,87.0
Athletics Men's Decathlon,Athletics,1972,Russia,URS,M,Gold,11198.0,6123.0,24.0,191.0,89.0
