Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Swimming Women's 800 metres Freestyle,Swimming,2016,USA,USA,F,Gold,134634.0,67746.0,19.0,183.0,73.0
Synchronized Swimming Women's Duet,Synchronized Swimming,1984,USA,USA,F,Gold,125660.0,63394.5,21.0,162.0,52.5
Synchronized Swimming Women's Duet,Synchronized Swimming,1988,Canada,CAN,F,Gold,144998.0,72842.0,24.0,172.0,57.5
Synchronized Swimming Women's Duet,Synchronized Swimming,1992,USA,USA,F,Gold,110679.5,55977.5,28.0,162.0,55.0
Synchronized Swimming Women's Duet,Synchronized Swimming,2000,Russia,RUS,F,Gold,75451.0,38328.0,23.0,171.5,56.5
Synchronized Swimming Women's Duet,Synchronized Swimming,2004,Russia,RUS,F,Gold,157806.0,79323.0,21.0,169.5,54.5
Synchronized Swimming Women's Duet,Synchronized Swimming,2008,Russia,RUS,F,Gold,157808.0,79323.0,25.0,169.5,54.5
Synchronized Swimming Women's Duet,Synchronized Swimming,2012,Russia,RUS,F,Gold,153710.0,77373.5,24.0,175.0,58.5
Synchronized Swimming Women's Duet,Synchronized Swimming,2016,Russia,RUS,F,Gold,153712.0,77373.5,28.0,175.0,58.5
Synchronized Swimming Women's Solo,Synchronized Swimming,1984,USA,USA,F,Gold,206042.0,103437.0,21.0,162.0,55.0
Synchronized Swimming Women's Solo,Synchronized Swimming,1988,Canada,CAN,F,Gold,255778.0,128053.0,23.0,170.0,56.0
Synchronized Swimming Women's Solo,Synchronized Swimming,1992,Canada,CAN,F,Gold,72585.0,36918.0,25.0,177.0,64.0
Synchronized Swimming Women's Solo,Synchronized Swimming,1992,USA,USA,F,Gold,11794.0,6436.0,23.0,178.0,58.0
Synchronized Swimming Women's Team,Synchronized Swimming,1996,USA,USA,F,Gold,197826.5,99377.0,24.0,168.5,55.0
Synchronized Swimming Women's Team,Synchronized Swimming,2000,Russia,RUS,F,Gold,179826.5,90390.5,22.0,174.0,57.5
Synchronized Swimming Women's Team,Synchronized Swimming,2004,Russia,RUS,F,Gold,116975.0,59225.0,23.0,169.0,57.0
Synchronized Swimming Women's Team,Synchronized Swimming,2008,Russia,RUS,F,Gold,129795.0,65346.0,25.0,172.0,57.0
Synchronized Swimming Women's Team,Synchronized Swimming,2012,Russia,RUS,F,Gold,124425.0,62846.0,23.0,172.0,58.0
Synchronized Swimming Women's Team,Synchronized Swimming,2016,Russia,RUS,F,Gold,193566.0,97153.0,22.0,171.0,54.0
Table Tennis Women's Doubles,Table Tennis,1988,South Korea,KOR,F,Gold,183302.0,91994.0,21.0,166.0,55.5
Table Tennis Women's Doubles,Table Tennis,1992,China,CHN,F,Gold,124286.0,62669.0,21.0,156.0,57.5
Table Tennis Women's Doubles,Table Tennis,1996,China,CHN,F,Gold,124288.0,62669.0,25.0,156.0,57.5
Table Tennis Women's Doubles,Table Tennis,2000,China,CHN,F,Gold,197438.0,98979.5,22.5,165.0,56.5
Table Tennis Women's Doubles,Table Tennis,2004,China,CHN,F,Gold,262869.0,131572.0,23.5,167.0,57.0
Table Tennis Women's Singles,Table Tennis,1988,China,CHN,F,Gold,39296.0,20217.0,19.0,170.0,60.0
Table Tennis Women's Singles,Table Tennis,1992,China,CHN,F,Gold,53774.0,27576.0,19.0,150.0,53.0
Table Tennis Women's Singles,Table Tennis,1996,China,CHN,F,Gold,53776.0,27576.0,23.0,150.0,53.0
Table Tennis Women's Singles,Table Tennis,2000,China,CHN,F,Gold,256706.0,128539.0,21.0,166.0,60.0
Table Tennis Women's Singles,Table Tennis,2004,China,CHN,F,Gold,269028.0,134605.0,22.0,168.0,54.0
Table Tennis Women's Singles,Table Tennis,2008,China,CHN,F,Gold,269030.0,134605.0,26.0,168.0,54.0
Table Tennis Women's Singles,Table Tennis,2012,China,CHN,F,Gold,138431.0,69530.0,24.0,174.0,65.0
Table Tennis Women's Singles,Table Tennis,2016,China,CHN,F,Gold,55925.0,28662.0,26.0,171.0,63.0
Table Tennis Women's Team,Table Tennis,2008,China,CHN,F,Gold,256711.0,128539.0,26.0,166.0,54.0
Table Tennis Women's Team,Table Tennis,2012,China,CHN,F,Gold,86742.0,43986.0,24.0,171.0,63.0
Table Tennis Women's Team,Table Tennis,2016,China,CHN,F,Gold,138434.0,69530.0,26.0,171.0,63.0
Taekwondo Women's Featherweight,Taekwondo,2000,South Korea,KOR,F,Gold,111265.0,56295.0,20.0,163.0,56.0
Taekwondo Women's Featherweight,Taekwondo,2004,South Korea,KOR,F,Gold,106017.0,53630.0,24.0,174.0,57.0
Taekwondo Women's Featherweight,Taekwondo,2008,South Korea,KOR,F,Gold,102737.0,51981.0,21.0,168.0,57.0
Taekwondo Women's Featherweight,Taekwondo,2012,UK,GBR,F,Gold,110107.0,55676.0,19.0,156.0,57.0
Taekwondo Women's Featherweight,Taekwondo,2016,UK,GBR,F,Gold,110108.0,55676.0,23.0,156.0,57.0
Taekwondo Women's Flyweight,Taekwondo,2000,Australia,AUS,F,Gold,32479.0,16696.0,26.0,165.0,49.0
Taekwondo Women's Flyweight,Taekwondo,2004,Taiwan,TPE,F,Gold,39384.0,20263.0,25.0,166.0,46.0
Taekwondo Women's Flyweight,Taekwondo,2008,China,CHN,F,Gold,263366.0,131795.0,21.0,167.0,51.0
Taekwondo Women's Flyweight,Taekwondo,2012,China,CHN,F,Gold,263367.0,131795.0,25.0,167.0,51.0
Taekwondo Women's Flyweight,Taekwondo,2016,South Korea,KOR,F,Gold,119020.0,60247.0,22.0,164.0,50.0
Taekwondo Women's Heavyweight,Taekwondo,2000,China,CHN,F,Gold,39519.0,20335.0,17.0,183.0,73.0
Taekwondo Women's Heavyweight,Taekwondo,2004,China,CHN,F,Gold,39520.0,20335.0,21.0,183.0,73.0
Taekwondo Women's Heavyweight,Taekwondo,2008,Mexico,MEX,F,Gold,64950.0,33238.0,20.0,173.0,70.0
Taekwondo Women's Heavyweight,Taekwondo,2012,Serbia,SRB,F,Gold,148156.0,74342.0,20.0,180.0,72.0
Taekwondo Women's Heavyweight,Taekwondo,2016,China,CHN,F,Gold,269277.0,134740.0,22.0,188.0,75.0
Taekwondo Women's Welterweight,Taekwondo,2000,South Korea,KOR,F,Gold,135387.0,68122.0,21.0,170.0,63.0
Taekwondo Women's Welterweight,Taekwondo,2004,China,CHN,F,Gold,144242.0,72391.0,21.0,180.0,67.0
Taekwondo Women's Welterweight,Taekwondo,2008,South Korea,KOR,F,Gold,101586.0,51369.0,22.0,175.0,67.0
Taekwondo Women's Welterweight,Taekwondo,2012,South Korea,KOR,F,Gold,101587.0,51369.0,26.0,175.0,67.0
Taekwondo Women's Welterweight,Taekwondo,2016,South Korea,KOR,F,Gold,175543.0,88237.0,28.0,182.0,69.0
Tennis Mixed Doubles,Tennis,2012,Belarus,BLR,F,Gold,11529.0,6296.0,22.0,183.0,60.0
Tennis Mixed Doubles,Tennis,2016,USA,USA,F,Gold,152741.0,76644.0,31.0,168.0,66.0
Tennis Women's Doubles,Tennis,1988,USA,USA,F,Gold,147821.5,74452.5,25.0,172.5,64.0
Tennis Women's Doubles,Tennis,1992,USA,USA,F,Gold,68200.5,34841.5,24.0,173.0,64.5
Tennis Women's Doubles,Tennis,1996,USA,USA,F,Gold,68202.0,34841.5,28.0,173.0,64.5
Tennis Women's Doubles,Tennis,2000,USA,USA,F,Gold,261133.0,130681.5,19.0,180.0,72.5
Tennis Women's Doubles,Tennis,2004,China,CHN,F,Gold,185277.0,92996.5,23.0,177.5,68.0
Tennis Women's Doubles,Tennis,2008,USA,USA,F,Gold,261136.0,130681.5,27.0,180.0,72.5
Tennis Women's Doubles,Tennis,2012,USA,USA,F,Gold,261138.0,130681.5,31.0,180.0,72.5
Tennis Women's Doubles,Tennis,2016,Russia,RUS,F,Gold,199550.5,100010.5,29.0,178.0,62.5
Tennis Women's Singles,Tennis,1988,Germany,FRG,F,Gold,83158.0,42248.0,19.0,175.0,59.0
Tennis Women's Singles,Tennis,1992,USA,USA,F,Gold,35094.0,18080.0,16.0,173.0,61.0
Tennis Women's Singles,Tennis,1996,USA,USA,F,Gold,49578.0,25544.0,20.0,191.0,79.0
Tennis Women's Singles,Tennis,2000,USA,USA,F,Gold,261158.0,130696.0,20.0,185.0,75.0
Tennis Women's Singles,Tennis,2004,Belgium,BEL,F,Gold,94068.0,47622.0,22.0,167.0,60.0
Tennis Women's Singles,Tennis,2008,Russia,RUS,F,Gold,53519.0,27457.0,26.0,180.0,64.0
Tennis Women's Singles,Tennis,2012,USA,USA,F,Gold,261110.0,130667.0,30.0,175.0,70.0
Tennis Women's Singles,Tennis,2016,Puerto Rico,PUR,F,Gold,194127.0,97449.0,22.0,170.0,64.0
Trampolining Women's Individual,Trampolining,2000,Russia,RUS,F,Gold,113506.0,57503.0,25.0,165.0,52.0
Trampolining Women's Individual,Trampolining,2004,Germany,GER,F,Gold,56782.0,29095.0,31.0,158.0,52.0
Trampolining Women's Individual,Trampolining,2008,China,CHN,F,Gold,92632.0,46936.0,19.0,160.0,50.0
Trampolining Women's Individual,Trampolining,2012,Canada,CAN,F,Gold,145669.0,73100.0,23.0,158.0,54.0
Trampolining Women's Individual,Trampolining,2016,Canada,CAN,F,Gold,145670.0,73100.0,27.0,158.0,54.0
Triathlon Women's Olympic Distance,Triathlon,2000,Switzerland,SUI,F,Gold,155067.0,77838.0,33.0,170.0,55.0
Triathlon Women's Olympic Distance,Triathlon,2004,Austria,AUT,F,Gold,4994.0,2849.0,34.0,163.0,53.0
Triathlon Women's Olympic Distance,Triathlon,2008,Australia,AUS,F,Gold,224147.0,112588.0,27.0,161.0,48.0
Triathlon Women's Olympic Distance,Triathlon,2012,Switzerland,SUI,F,Gold,226622.0,113893.0,30.0,166.0,54.0
Triathlon Women's Olympic Distance,Triathlon,2016,USA,USA,F,Gold,110583.0,55916.0,30.0,178.0,59.0
Volleyball Women's Volleyball,Volleyball,1964,Japan,JPN,F,Gold,152629.0,76591.0,22.5,170.5,62.0
Volleyball Women's Volleyball,Volleyball,1968,Russia,URS,F,Gold,158663.0,79653.0,24.0,174.0,72.0
Volleyball Women's Volleyball,Volleyball,1972,Russia,URS,F,Gold,164120.5,82453.5,27.0,174.5,72.0
Volleyball Women's Volleyball,Volleyball,1976,Japan,JPN,F,Gold,164209.5,82481.5,22.5,174.0,67.0
Volleyball Women's Volleyball,Volleyball,1980,Russia,URS,F,Gold,144432.5,72474.0,22.0,178.5,75.5
Volleyball Women's Volleyball,Volleyball,1984,China,CHN,F,Gold,201758.0,101092.5,21.5,179.0,71.5
Volleyball Women's Volleyball,Volleyball,1988,Russia,URS,F,Gold,177426.0,89169.0,23.0,184.5,73.0
Volleyball Women's Volleyball,Volleyball,1992,Cuba,CUB,F,Gold,76925.0,39036.0,22.0,178.0,73.0
Volleyball Women's Volleyball,Volleyball,1996,Cuba,CUB,F,Gold,90831.5,46023.5,24.0,180.0,73.5
Volleyball Women's Volleyball,Volleyball,2000,Cuba,CUB,F,Gold,70065.5,35716.0,26.0,180.0,74.5
Volleyball Women's Volleyball,Volleyball,2004,China,CHN,F,Gold,260710.5,130504.5,24.0,182.5,73.0
Volleyball Women's Volleyball,Volleyball,2008,Brazil,BRA,F,Gold,166451.5,83584.5,25.5,184.5,72.0
Volleyball Women's Volleyball,Volleyball,2012,Brazil,BRA,F,Gold,123319.0,62110.0,27.0,184.0,72.5
Volleyball Women's Volleyball,Volleyball,2016,China,CHN,F,Gold,261098.5,130698.5,24.5,191.0,73.0
Water Polo Women's Water Polo,Water Polo,2000,Australia,AUS,F,Gold,153436.0,77004.0,26.0,180.0,72.0
Water Polo Women's Water Polo,Water Polo,2004,Italy,ITA,F,Gold,84037.0,42714.0,28.0,170.0,67.0
Water Polo Women's Water Polo,Water Polo,2008,Netherlands,NED,F,Gold,171885.5,86518.5,24.5,174.0,69.0
Water Polo Women's Water Polo,Water Polo,2012,USA,USA,F,Gold,210908.5,105884.5,26.0,180.5,76.0
Water Polo Women's Water Polo,Water Polo,2016,USA,USA,F,Gold,95989.0,48595.0,23.0,181.0,74.0
Weightlifting Women's Featherweight,Weightlifting,2000,China,CHN,F,Gold,264896.0,132552.0,22.0,150.0,53.0
Weightlifting Women's Featherweight,Weightlifting,2004,Thailand,THA,F,Gold,191019.0,95926.0,22.0,150.0,53.0
Weightlifting Women's Featherweight,Weightlifting,2008,Thailand,THA,F,Gold,106625.0,53926.0,24.0,157.0,54.0
Weightlifting Women's Featherweight,Weightlifting,2012,Kazakhstan,KAZ,F,Gold,40412.0,20796.0,19.0,155.0,53.0
Weightlifting Women's Featherweight,Weightlifting,2016,Taiwan,TPE,F,Gold,99899.0,50545.0,25.0,160.0,53.0
Weightlifting Women's Flyweight,Weightlifting,2000,USA,USA,F,Gold,173237.0,87072.0,28.0,154.0,48.0
Weightlifting Women's Flyweight,Weightlifting,2004,Turkey,TUR,F,Gold,237002.0,118844.0,20.0,151.0,48.0
Weightlifting Women's Flyweight,Weightlifting,2008,China,CHN,F,Gold,39436.0,20295.0,25.0,152.0,49.0
Weightlifting Women's Flyweight,Weightlifting,2012,China,CHN,F,Gold,256695.0,128531.0,26.0,150.0,48.0
Weightlifting Women's Flyweight,Weightlifting,2016,Thailand,THA,F,Gold,236100.0,118369.0,21.0,154.0,48.0
Weightlifting Women's Heavyweight,Weightlifting,2000,Colombia,COL,F,Gold,246669.0,123513.0,35.0,170.0,78.0
Weightlifting Women's Heavyweight,Weightlifting,2004,Thailand,THA,F,Gold,239478.0,120025.0,25.0,156.0,68.0
Weightlifting Women's Heavyweight,Weightlifting,2008,China,CHN,F,Gold,34913.0,17995.0,24.0,168.0,75.0
Weightlifting Women's Heavyweight,Weightlifting,2012,Kazakhstan,KAZ,F,Gold,190376.0,95615.0,26.0,165.0,75.0
Weightlifting Women's Heavyweight,Weightlifting,2016,North Korea,PRK,F,Gold,200841.0,100873.0,23.0,162.0,75.0
Weightlifting Women's Light-Heavyweight,Weightlifting,2000,China,CHN,F,Gold,139381.0,69999.0,21.0,163.0,68.0
Weightlifting Women's Light-Heavyweight,Weightlifting,2004,China,CHN,F,Gold,140542.0,70556.0,21.0,160.0,69.0
Weightlifting Women's Light-Heavyweight,Weightlifting,2008,China,CHN,F,Gold,140543.0,70556.0,25.0,160.0,69.0
Weightlifting Women's Light-Heavyweight,Weightlifting,2012,North Korea,PRK,F,Gold,200840.0,100873.0,19.0,162.0,75.0
Weightlifting Women's Light-Heavyweight,Weightlifting,2016,China,CHN,F,Gold,263775.0,132003.0,24.0,163.0,69.0
Weightlifting Women's Lightweight,Weightlifting,2000,Mexico,MEX,F,Gold,108498.0,54864.0,23.0,153.0,58.0
Weightlifting Women's Lightweight,Weightlifting,2004,China,CHN,F,Gold,39463.0,20310.0,25.0,158.0,58.0
Weightlifting Women's Lightweight,Weightlifting,2008,China,CHN,F,Gold,39464.0,20310.0,29.0,158.0,58.0
Weightlifting Women's Lightweight,Weightlifting,2012,China,CHN,F,Gold,138460.0,69542.0,22.0,161.0,58.0
Weightlifting Women's Lightweight,Weightlifting,2016,Thailand,THA,F,Gold,226961.0,114059.0,21.0,155.0,58.0
Weightlifting Women's Middleweight,Weightlifting,2000,China,CHN,F,Gold,39434.0,20293.0,23.0,158.0,63.0
Weightlifting Women's Middleweight,Weightlifting,2004,Ukraine,UKR,F,Gold,221997.0,111571.0,23.0,160.0,60.0
Weightlifting Women's Middleweight,Weightlifting,2008,North Korea,PRK,F,Gold,180366.0,90649.0,23.0,155.0,63.0
Weightlifting Women's Middleweight,Weightlifting,2012,Kazakhstan,KAZ,F,Gold,148268.0,74393.0,26.0,161.0,63.0
Weightlifting Women's Middleweight,Weightlifting,2016,China,CHN,F,Gold,53771.0,27574.0,23.0,159.0,63.0
Weightlifting Women's Super-Heavyweight,Weightlifting,2000,China,CHN,F,Gold,55922.0,28661.0,20.0,168.0,102.0
Weightlifting Women's Super-Heavyweight,Weightlifting,2004,China,CHN,F,Gold,236173.0,118411.0,25.0,172.0,120.0
Weightlifting Women's Super-Heavyweight,Weightlifting,2008,South Korea,KOR,F,Gold,106024.0,53634.0,24.0,170.0,118.0
Weightlifting Women's Super-Heavyweight,Weightlifting,2012,China,CHN,F,Gold,269393.0,134800.0,24.0,175.0,133.0
Weightlifting Women's Super-Heavyweight,Weightlifting,2016,China,CHN,F,Gold,156698.0,78716.0,27.0,173.0,123.0
"Wrestling Women's Featherweight, Freestyle",Wrestling,2016,USA,USA,F,Gold,150122.0,75285.0,24.0,163.0,57.0
"Wrestling Women's Flyweight, Freestyle",Wrestling,2004,Ukraine,UKR,F,Gold,157148.0,78921.0,22.0,156.0,48.0
"Wrestling Women's Flyweight, Freestyle",Wrestling,2008,Canada,CAN,F,Gold,101527.0,51341.0,27.0,154.0,48.0
"Wrestling Women's Flyweight, Freestyle",Wrestling,2012,Japan,JPN,F,Gold,174584.0,87694.0,31.0,156.0,48.0
"Wrestling Women's Flyweight, Freestyle",Wrestling,2016,Japan,JPN,F,Gold,242256.0,121345.0,22.0,152.0,48.0
"Wrestling Women's Heavyweight, Freestyle",Wrestling,2004,China,CHN,F,Gold,256851.0,128611.0,18.0,170.0,75.0
"Wrestling Women's Heavyweight, Freestyle",Wrestling,2008,China,CHN,F,Gold,256591.0,128481.0,20.0,177.0,72.0
"Wrestling Women's Heavyweight, Freestyle",Wrestling,2012,Russia,RUS,F,Gold,254666.0,127491.0,21.0,174.0,69.0
"Wrestling Women's Heavyweight, Freestyle",Wrestling,2016,Canada,CAN,F,Gold,260087.0,130186.0,27.0,175.0,75.0
"Wrestling Women's Light-Heavyweight, Freestyle",Wrestling,2016,Japan,JPN,F,Gold,57840.0,29618.0,21.0,159.0,69.0
"Wrestling Women's Lightweight, Freestyle",Wrestling,2004,Japan,JPN,F,Gold,266100.0,133130.0,21.0,157.0,55.0
"Wrestling Women's Lightweight, Freestyle",Wrestling,2008,Japan,JPN,F,Gold,266101.0,133130.0,25.0,157.0,55.0
"Wrestling Women's Lightweight, Freestyle",Wrestling,2012,Japan,JPN,F,Gold,266102.0,133130.0,29.0,157.0,55.0
"Wrestling Women's Lightweight, Freestyle",Wrestling,2016,Japan,JPN,F,Gold,102017.0,51603.0,32.0,166.0,61.0
"Wrestling Women's Middleweight, Freestyle",Wrestling,2004,Japan,JPN,F,Gold,102014.0,51603.0,20.0,166.0,61.0
"Wrestling Women's Middleweight, Freestyle",Wrestling,2008,Japan,JPN,F,Gold,102015.0,51603.0,24.0,166.0,61.0
"Wrestling Women's Middleweight, Freestyle",Wrestling,2012,Japan,JPN,F,Gold,102016.0,51603.0,28.0,166.0,61.0
"Wrestling Women's Middleweight, Freestyle",Wrestling,2016,Japan,JPN,F,Gold,114840.0,58163.0,21.0,160.0,61.0
