NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
USA,Moriah Van Norman,F,24.0,178.0,95.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Silver
NED,Manon van Rooijen,F,18.0,178.0,67.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
NED,Annemarieke van Rumpt,F,28.0,186.0,73.0,Summer,2008,Rowing,Rowing Women's Coxed Eights,Silver
NED,"Margot Wilhelmina Teunisje ""Wilma"" van Velsen",F,20.0,173.0,69.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
BEL,Gella Vandecaveye,F,23.0,170.0,63.0,Summer,1996,Judo,Judo Women's Half-Middleweight,Silver
YUG,Stojna Vangelovska,F,23.0,172.0,61.0,Summer,1988,Basketball,Basketball Women's Basketball,Silver
URS,Svetlana Anatolyevna Varganova,F,15.0,169.0,58.0,Summer,1980,Swimming,Swimming Women's 200 metres Breaststroke,Silver
BUL,Lilyana Vaseva,F,20.0,174.0,72.0,Summer,1976,Rowing,Rowing Women's Coxed Fours,Silver
URS,Olga Germanovna Vasilchenko,F,23.0,170.0,65.0,Summer,1980,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
RUS,Yelena Vasilyevna Vasilevskaya,F,22.0,176.0,68.0,Summer,2000,Volleyball,Volleyball Women's Volleyball,Silver
URS,Elvira Adolfovna Vasilkova (-Buchenkova),F,18.0,172.0,62.0,Summer,1980,Swimming,Swimming Women's 100 metres Breaststroke,Silver
BUL,Vyara Vatashka,F,16.0,171.0,46.0,Summer,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
KAZ,Alla Ivanovna Vazhenina,F,25.0,175.0,75.0,Summer,2008,Weightlifting,Weightlifting Women's Heavyweight,Silver
NED,"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,33.0,182.0,67.0,Summer,2012,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
RUS,Sofiya Aleksandrovna Velikaya,F,27.0,175.0,70.0,Summer,2012,Fencing,"Fencing Women's Sabre, Individual",Silver
RUS,Sofiya Aleksandrovna Velikaya,F,31.0,175.0,70.0,Summer,2016,Fencing,"Fencing Women's Sabre, Individual",Silver
BUL,Iskra Velinova,F,26.0,171.0,72.0,Summer,1980,Rowing,Rowing Women's Coxed Fours,Silver
SRB,Stefana Veljkovi,F,26.0,190.0,76.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Silver
NED,"Johanna Annechien ""Anneke"" Venema",F,29.0,181.0,70.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Silver
CAN,Tonya Lynn Verbeek,F,26.0,165.0,55.0,Summer,2004,Wrestling,"Wrestling Women's Lightweight, Freestyle",Silver
CAN,Tonya Lynn Verbeek,F,34.0,165.0,55.0,Summer,2012,Wrestling,"Wrestling Women's Lightweight, Freestyle",Silver
BUL,Mariya Dimitrova Vergova-Petkova,F,25.0,185.0,105.0,Summer,1976,Athletics,Athletics Women's Discus Throw,Silver
BUL,Mariya Dimitrova Vergova-Petkova,F,29.0,185.0,105.0,Summer,1980,Athletics,Athletics Women's Discus Throw,Silver
ITA,Laura Vernizzi,F,18.0,175.0,48.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
GBR,"Annabel Morwenna ""Annie"" Vernon",F,25.0,178.0,75.0,Summer,2008,Rowing,Rowing Women's Quadruple Sculls,Silver
NED,Maria Verschoor,F,22.0,164.0,58.0,Summer,2016,Hockey,Hockey Women's Hockey,Silver
NED,"Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)",F,18.0,180.0,66.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
RUS,Tatyana Leonidovna Veshkurova,F,26.0,175.0,64.0,Summer,2008,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
USA,"Jessica Ann ""Jessie"" Vetter",F,24.0,173.0,70.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
USA,"Jessica Ann ""Jessie"" Vetter",F,28.0,173.0,70.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
ITA,Maria Valentina Vezzali,F,22.0,164.0,54.0,Summer,1996,Fencing,"Fencing Women's Foil, Individual",Silver
ESP,Natalia Va Dufresne Perea,F,19.0,178.0,65.0,Summer,1992,Sailing,Sailing Women's One Person Dinghy,Silver
ESP,Natalia Va Dufresne Perea,F,31.0,178.0,65.0,Summer,2004,Sailing,Sailing Women's Two Person Dinghy,Silver
CAN,Tania Vicent,F,30.0,168.0,59.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
CAN,Tania Vicent,F,34.0,168.0,59.0,Winter,2010,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
FRA,Doriane Monique Vidal,F,25.0,168.0,56.0,Winter,2002,Snowboarding,Snowboarding Women's Halfpipe,Silver
USA,Lynn Marie Vidali (-Gautschi),F,16.0,170.0,64.0,Summer,1968,Swimming,Swimming Women's 400 metres Individual Medley,Silver
GER,Valerie Viehoff,F,24.0,175.0,59.0,Summer,2000,Rowing,Rowing Women's Lightweight Double Sculls,Silver
SWE,Ingrid Anna Kristina Vikman,F,25.0,168.0,74.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
CAN,"Penelope ""Penny"" Vilagos (-Brown)",F,29.0,165.0,51.0,Summer,1992,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
CAN,"Victoria ""Vicky"" Vilagos (-Staton)",F,29.0,165.0,51.0,Summer,1992,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
YUG,Eleonora Vild (-okovi),F,19.0,180.0,70.0,Summer,1988,Basketball,Basketball Women's Basketball,Silver
RSA,Sunette Stella Viljoen,F,32.0,170.0,72.0,Summer,2016,Athletics,Athletics Women's Javelin Throw,Silver
USA,Brenda Villa,F,20.0,163.0,79.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Silver
USA,Brenda Villa,F,28.0,163.0,79.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Silver
RUS,Olga Gennadyevna Vilukhina,F,25.0,172.0,65.0,Winter,2014,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
RUS,Olga Gennadyevna Vilukhina,F,25.0,172.0,65.0,Winter,2014,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver
CAN,Tessa Jane Virtue (-McCormick),F,24.0,165.0,53.0,Winter,2014,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
CAN,Tessa Jane Virtue (-McCormick),F,24.0,165.0,53.0,Winter,2014,Figure Skating,Figure Skating Mixed Team,Silver
HUN,Erzsbet Viski,F,20.0,173.0,69.0,Summer,2000,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
HUN,Erzsbet Viski,F,24.0,173.0,69.0,Summer,2004,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
YUG,Biserka Vinji,F,26.0,177.0,70.0,Summer,1980,Handball,Handball Women's Handball,Silver
NED,"Adriana Johanna ""Ria"" Visser",F,18.0,167.0,52.0,Winter,1980,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
CZE,Veronika Vtkov,F,25.0,166.0,56.0,Winter,2014,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Silver
CRO,Blanka Vlai,F,24.0,193.0,71.0,Summer,2008,Athletics,Athletics Women's High Jump,Silver
GDR,Renate Vogel (-Heinrich),F,17.0,164.0,54.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
ROU,Camelia Voinea,F,18.0,151.0,44.0,Summer,1988,Gymnastics,Gymnastics Women's Team All-Around,Silver
YUG,Zorica Vojinovi,F,22.0,167.0,63.0,Summer,1980,Handball,Handball Women's Handball,Silver
GER,Sabine Vlker,F,28.0,162.0,58.0,Winter,2002,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
GER,Sabine Vlker,F,28.0,162.0,58.0,Winter,2002,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
GER,Sandra Vlker,F,22.0,180.0,75.0,Summer,1996,Swimming,Swimming Women's 100 metres Freestyle,Silver
USA,Julie Jo Vollertsen (-Melli),F,25.0,184.0,73.0,Summer,1984,Volleyball,Volleyball Women's Volleyball,Silver
USA,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
LTU,Gintar Volungeviit-Scheidt,F,25.0,172.0,63.0,Summer,2008,Sailing,Sailing Women's One Person Dinghy,Silver
GER,Helga Margot Volz-Mees,F,27.0,160.0,58.0,Summer,1964,Fencing,"Fencing Women's Foil, Individual",Silver
USA,"Susan Christina ""Chris"" von Saltza (-Olmstead)",F,16.0,178.0,63.0,Summer,1960,Swimming,Swimming Women's 100 metres Freestyle,Silver
RUS,Nataliya Vitalyevna Vorobyova,F,25.0,174.0,69.0,Summer,2016,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Silver
UKR,Olena Oleksandrivna Voronina,F,26.0,165.0,65.0,Summer,2016,Fencing,"Fencing Women's Sabre, Team",Silver
URS,Zinaida Borisovna Voronina (Druzhinina-),F,20.0,164.0,53.0,Summer,1968,Gymnastics,Gymnastics Women's Individual All-Around,Silver
GDR,Christina Vo (Lange-),F,24.0,162.0,58.0,Summer,1976,Handball,Handball Women's Handball,Silver
NED,Elles Voskes,F,19.0,170.0,59.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
RUS,Anastasiya Sergeyevna Voynova,F,23.0,162.0,62.0,Summer,2016,Cycling,Cycling Women's Team Sprint,Silver
MNE,Marina Vukevi-Raji,F,18.0,175.0,70.0,Summer,2012,Handball,Handball Women's Handball,Silver
ARG,Paola Vukojicic,F,26.0,164.0,58.0,Summer,2000,Hockey,Hockey Women's Hockey,Silver
TCH,Lenka Vymazalov,F,21.0,156.0,47.0,Summer,1980,Hockey,Hockey Women's Hockey,Silver
GDR,Christine Wachtel (-Guth),F,23.0,166.0,56.0,Summer,1988,Athletics,Athletics Women's 800 metres,Silver
AUT,Anita Wachter (-Salzgeber),F,24.0,164.0,50.0,Winter,1992,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
AUT,Anita Wachter (-Salzgeber),F,24.0,164.0,50.0,Winter,1992,Alpine Skiing,Alpine Skiing Women's Combined,Silver
USA,Allison Marie Wagner,F,18.0,167.0,53.0,Summer,1996,Swimming,Swimming Women's 400 metres Individual Medley,Silver
GER,Katrin Wagner-Augustin,F,34.0,179.0,70.0,Summer,2012,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
GER,Sandra Wagner-Sachse,F,26.0,164.0,75.0,Summer,1996,Archery,Archery Women's Team,Silver
POL,Jadwiga Wajs-Marcinkiewicz (-Grtkiewicz),F,24.0,166.0,72.0,Summer,1936,Athletics,Athletics Women's Discus Throw,Silver
POL,"Stanisawa Walasiewicz (-Walsh, -Olson)",F,25.0,174.0,60.0,Summer,1936,Athletics,Athletics Women's 100 metres,Silver
POL,Marta Walczykiewicz,F,29.0,165.0,63.0,Summer,2016,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Silver
CAN,Carolyn Jane Waldo,F,19.0,170.0,56.0,Summer,1984,Synchronized Swimming,Synchronized Swimming Women's Solo,Silver
GER,Peggy Waleska,F,24.0,180.0,69.0,Summer,2004,Rowing,Rowing Women's Double Sculls,Silver
NZL,Sarah Walker,F,24.0,176.0,74.0,Summer,2012,Cycling,Cycling Women's BMX,Silver
USA,Lyndsay Wall,F,16.0,173.0,65.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
SUI,Maria Walliser (-Anesini),F,20.0,168.0,60.0,Winter,1984,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
GER,Annika Walter,F,21.0,163.0,53.0,Summer,1996,Diving,Diving Women's Platform,Silver
GDR,Christine Walther-Mummhardt,F,28.0,169.0,67.0,Summer,1980,Volleyball,Volleyball Women's Volleyball,Silver
ETH,"Getenesh ""Gete"" Wami Degife",F,25.0,152.0,42.0,Summer,2000,Athletics,"Athletics Women's 10,000 metres",Silver
CHN,Wang Chunlu,F,19.0,169.0,60.0,Winter,1998,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
CHN,Wang Chunlu,F,23.0,169.0,60.0,Winter,2002,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
CHN,Wang Fang,F,25.0,177.0,72.0,Summer,1992,Basketball,Basketball Women's Basketball,Silver
CHN,Wang Hong,F,27.0,171.0,58.0,Summer,1992,Archery,Archery Women's Team,Silver
KOR,Wang Hui-Gyeong,F,18.0,166.0,64.0,Summer,1988,Archery,Archery Women's Individual,Silver
CHN,Wang Huifeng,F,24.0,168.0,72.0,Summer,1992,Fencing,"Fencing Women's Foil, Individual",Silver
CHN,Wang Jie,F,24.0,187.0,72.0,Summer,2008,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
SGP,Wang Jue Gu,F,28.0,155.0,63.0,Summer,2008,Table Tennis,Table Tennis Women's Team,Silver
CHN,Wang Junxia,F,33.0,162.0,50.0,Summer,1996,Athletics,"Athletics Women's 10,000 metres",Silver
CHN,Wang Lihong,F,25.0,168.0,63.0,Summer,1996,Softball,Softball Women's Softball,Silver
CHN,Wang Lina,F,18.0,181.0,75.0,Summer,1996,Volleyball,Volleyball Women's Volleyball,Silver
CHN,Wang Liping,F,22.0,162.0,52.0,Summer,1996,Football,Football Women's Football,Silver
CHN,Wang Manli,F,32.0,167.0,67.0,Winter,2006,Speed Skating,Speed Skating Women's 500 metres,Silver
CHN,Wang Meng,F,20.0,167.0,60.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Silver
CHN,Wang Nan,F,29.0,166.0,60.0,Summer,2008,Table Tennis,Table Tennis Women's Singles,Silver
CHN,Wang Xiaohong,F,23.0,172.0,66.0,Summer,1992,Swimming,Swimming Women's 200 metres Butterfly,Silver
CHN,Wang Xiaozhu,F,19.0,176.0,63.0,Summer,1992,Archery,Archery Women's Team,Silver
CHN,Wang Yi,F,23.0,189.0,79.0,Summer,1996,Volleyball,Volleyball Women's Volleyball,Silver
CHN,Wang Yihan,F,24.0,178.0,65.0,Summer,2012,Badminton,Badminton Women's Singles,Silver
CHN,Wang Ying,F,27.0,172.0,63.0,Summer,1996,Softball,Softball Women's Softball,Silver
CHN,Wang Ziling,F,24.0,182.0,75.0,Summer,1996,Volleyball,Volleyball Women's Volleyball,Silver
AUS,Natalie Anne Ward,F,28.0,168.0,64.0,Summer,2004,Softball,Softball Women's Softball,Silver
INA,Kusuma Wardhani,F,24.0,153.0,48.0,Summer,1988,Archery,Archery Women's Team,Silver
GER,"Heike Warnicke (Schalling-, -Sinaki)",F,25.0,173.0,63.0,Winter,1992,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
GER,"Heike Warnicke (Schalling-, -Sinaki)",F,25.0,173.0,63.0,Winter,1992,Speed Skating,"Speed Skating Women's 5,000 metres",Silver
USA,Natasha Watley,F,26.0,175.0,78.0,Summer,2008,Softball,Softball Women's Softball,Silver
AUS,"Lynette Pamela ""Lynne"" Watson (-Bates)",F,15.0,172.0,60.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
AUS,"Kathryn Anne ""Kathy"" Watt",F,27.0,159.0,49.0,Summer,1992,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Silver
USA,Mary Alice Wayte (-Bradburne),F,23.0,174.0,58.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
GER,Franziska Weber,F,23.0,176.0,70.0,Summer,2012,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
GER,Franziska Weber,F,27.0,176.0,70.0,Summer,2016,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
GER,Franziska Weber,F,27.0,176.0,70.0,Summer,2016,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
ROU,"Monika Weber-Koszto (-Schreck, -Clasen)",F,18.0,166.0,51.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Silver
GER,"Monika Weber-Koszto (-Schreck, -Clasen)",F,26.0,166.0,51.0,Summer,1992,Fencing,"Fencing Women's Foil, Team",Silver
CHN,Wei Haiying,F,25.0,165.0,53.0,Summer,1996,Football,Football Women's Football,Silver
CHN,Wei Ning,F,22.0,167.0,60.0,Summer,2004,Shooting,Shooting Women's Skeet,Silver
CHN,Wei Ning,F,29.0,167.0,60.0,Summer,2012,Shooting,Shooting Women's Skeet,Silver
CHN,Wei Qiang,F,24.0,170.0,65.0,Summer,1996,Softball,Softball Women's Softball,Silver
FRG,Andrea Sybille Weiermann-Lietz,F,25.0,163.0,54.0,Summer,1984,Hockey,Hockey Women's Hockey,Silver
GDR,Birte Weigang (-Rode),F,20.0,176.0,70.0,Summer,1988,Swimming,Swimming Women's 100 metres Butterfly,Silver
GDR,Birte Weigang (-Rode),F,20.0,176.0,70.0,Summer,1988,Swimming,Swimming Women's 200 metres Butterfly,Silver
USA,Kerry Pauline Weiland,F,29.0,163.0,62.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
USA,Amanda Jo Weir (-Davis),F,18.0,188.0,77.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
USA,Amanda Jo Weir (-Davis),F,18.0,188.0,77.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
USA,Amanda Jo Weir (-Davis),F,30.0,188.0,77.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
GER,Bianca Margot Wei (-Heinz),F,24.0,166.0,57.0,Summer,1992,Hockey,Hockey Women's Hockey,Silver
USA,Paula Jo Weishoff (-Hanold),F,22.0,185.0,75.0,Summer,1984,Volleyball,Volleyball Women's Volleyball,Silver
USA,Abbey Weitzeil,F,19.0,178.0,68.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
NED,Lidewij Marsia Maria Welten,F,26.0,170.0,64.0,Summer,2016,Hockey,Hockey Women's Hockey,Silver
CHN,Wen Lirong,F,26.0,168.0,52.0,Summer,1996,Football,Football Women's Football,Silver
USA,"Kristen Elizabeth ""Krissy"" Wendell (-Pohl)",F,20.0,167.0,70.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
USA,Lauren Ashley Wenger (-Trapani),F,24.0,191.0,77.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Silver
LIE,"Hannelore ""Hanni"" Wenzel (-Weirather)",F,23.0,165.0,57.0,Winter,1980,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
GER,"Marianne Werner (Schulze-Entrup-, -Ader)",F,28.0,174.0,83.0,Summer,1952,Athletics,Athletics Women's Shot Put,Silver
GER,Stefani Werremeier,F,23.0,183.0,73.0,Summer,1992,Rowing,Rowing Women's Coxless Pairs,Silver
GER,Isabelle Regina Werth,F,23.0,169.0,66.0,Summer,1992,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
GER,Isabelle Regina Werth,F,31.0,169.0,66.0,Summer,2000,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
GER,Isabelle Regina Werth,F,39.0,169.0,66.0,Summer,2008,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
GER,Isabelle Regina Werth,F,47.0,169.0,66.0,Summer,2016,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
GDR,Anke Westendorf (-Maukel),F,26.0,178.0,67.0,Summer,1980,Volleyball,Volleyball Women's Volleyball,Silver
NED,Marieke Aleida Westerhof,F,26.0,186.0,75.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Silver
FRG,"Lieselotte ""Liesel"" Westermann (-Krieg)",F,23.0,172.0,78.0,Summer,1968,Athletics,Athletics Women's Discus Throw,Silver
GDR,Heidi Westphal,F,21.0,175.0,70.0,Summer,1980,Rowing,Rowing Women's Double Sculls,Silver
GDR,"Gabriele Wetzko (-Hartung, -Frischke, -Khne)",F,14.0,171.0,60.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
GDR,"Gabriele Wetzko (-Hartung, -Frischke, -Khne)",F,17.0,171.0,60.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
GDR,"Gabriele Wetzko (-Hartung, -Frischke, -Khne)",F,17.0,171.0,60.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
USA,Mary Rebecca Whipple,F,24.0,160.0,48.0,Summer,2004,Rowing,Rowing Women's Coxed Eights,Silver
GBR,"Fatima N. (Fatma-) Whitbread (Vedad-, -Norman)",F,27.0,168.0,68.0,Summer,1988,Athletics,Athletics Women's Javelin Throw,Silver
USA,Amy Lee White (-Ballidis),F,15.0,172.0,57.0,Summer,1984,Swimming,Swimming Women's 200 metres Backstroke,Silver
USA,Marilyn Elaine White,F,19.0,161.0,52.0,Summer,1964,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
AUS,Tarnee Renee White (-Southwell),F,19.0,165.0,58.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
USA,Willye Brown White,F,16.0,163.0,56.0,Summer,1956,Athletics,Athletics Women's Long Jump,Silver
USA,Willye Brown White,F,24.0,163.0,56.0,Summer,1964,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
AUS,"Jennifer Hazel ""Jenny"" Whittle",F,27.0,197.0,85.0,Summer,2000,Basketball,Basketball Women's Basketball,Silver
AUS,Lucinda Whitty,F,22.0,167.0,63.0,Summer,2012,Sailing,Sailing Women's Three Person Keelboat,Silver
SWE,Pernilla Christina Wiberg (-Bjerke),F,27.0,161.0,68.0,Winter,1998,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
SWE,Linnea Susanne Wiberg-Gunnarsson,F,20.0,172.0,64.0,Summer,1984,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
SWE,Linnea Susanne Wiberg-Gunnarsson,F,28.0,172.0,64.0,Summer,1992,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
CAN,Hayley Marie Wickenheiser,F,19.0,178.0,77.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
GER,Anke Wild,F,24.0,160.0,54.0,Summer,1992,Hockey,Hockey Women's Hockey,Silver
GER,"Katarina ""Kati"" Wilhelm",F,25.0,173.0,60.0,Winter,2002,Biathlon,Biathlon Women's 10 kilometres Pursuit,Silver
GER,"Katarina ""Kati"" Wilhelm",F,29.0,173.0,60.0,Winter,2006,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Silver
GER,"Katarina ""Kati"" Wilhelm",F,29.0,173.0,60.0,Winter,2006,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver
CAN,"Deborah ""Debbi"" Wilkes (-Darroch)",F,17.0,160.0,57.0,Winter,1964,Figure Skating,Figure Skating Mixed Pairs,Silver
AUS,Brooke Wilkins,F,30.0,175.0,72.0,Summer,2004,Softball,Softball Women's Softball,Silver
CAN,Lauren Wilkinson,F,22.0,180.0,75.0,Summer,2012,Rowing,Rowing Women's Coxed Eights,Silver
JAM,Christania Williams,F,21.0,165.0,63.0,Summer,2016,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
USA,Lauryn Chenet Williams,F,20.0,160.0,67.0,Summer,2004,Athletics,Athletics Women's 100 metres,Silver
USA,Lauryn Chenet Williams,F,30.0,160.0,67.0,Winter,2014,Bobsleigh,Bobsleigh Women's Two,Silver
NZL,Niall Williams,F,28.0,173.0,74.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
JAM,Shericka Nicola Williams,F,22.0,170.0,64.0,Summer,2008,Athletics,Athletics Women's 400 metres,Silver
USA,Venus Ebony Starr Williams,F,36.0,185.0,75.0,Summer,2016,Tennis,Tennis Mixed Doubles,Silver
JAM,Novlene Hilaire Williams-Mills,F,34.0,168.0,57.0,Summer,2016,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
USA,Kim Marie Willoughby,F,27.0,178.0,75.0,Summer,2008,Volleyball,Volleyball Women's Volleyball,Silver
AUS,"Madison ""Madi"" Wilson",F,22.0,179.0,61.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
AUS,Marilyn Joy Wilson (-Young),F,17.0,163.0,58.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
GBR,Melanie Kate Wilson,F,32.0,184.0,75.0,Summer,2016,Rowing,Rowing Women's Coxed Eights,Silver
GBR,Nicola Wilson,F,35.0,177.0,64.0,Summer,2012,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
CAN,Stacy Eleanor Wilson,F,32.0,169.0,59.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
SWE,Pernilla Margareta Stephanie Winberg,F,16.0,165.0,63.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
USA,Elsie Windes,F,23.0,178.0,70.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Silver
NED,"Kornelia ""Corrie"" Winkel (-Vink)",F,20.0,170.0,64.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
NED,Merel de Witteveen,F,23.0,174.0,64.0,Summer,2008,Sailing,Sailing Women's Three Person Keelboat,Silver
USA,"Christine Diane ""Chris"" Witty",F,22.0,167.0,66.0,Winter,1998,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
POL,Anita Wodarczyk,F,26.0,178.0,95.0,Summer,2012,Athletics,Athletics Women's Hammer Throw,Silver
POL,Maja Martyna Woszczowska,F,24.0,170.0,54.0,Summer,2008,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver
POL,Maja Martyna Woszczowska,F,32.0,170.0,54.0,Summer,2016,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver
POL,Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),F,34.0,170.0,62.0,Winter,2014,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver
