NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
GDR,Juana Katrin Drre-Heinig,F,26.0,170.0,57.0,Summer,1988,Athletics,Athletics Women's Marathon,Bronze
HUN,Natasa Douchev-Janics,F,30.0,174.0,68.0,Summer,2012,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Bronze
GBR,Sandra Marie Douglas,F,25.0,162.0,55.0,Summer,1992,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
SLO,Alenka Dovan,F,18.0,164.0,60.0,Winter,1994,Alpine Skiing,Alpine Skiing Women's Combined,Bronze
ROU,Gabriela Drgoi,F,15.0,146.0,37.0,Summer,2008,Gymnastics,Gymnastics Women's Team All-Around,Bronze
GDR,Heike Gabriela Drechsler (Daute-),F,23.0,181.0,68.0,Summer,1988,Athletics,Athletics Women's 100 metres,Bronze
GDR,Heike Gabriela Drechsler (Daute-),F,23.0,181.0,68.0,Summer,1988,Athletics,Athletics Women's 200 metres,Bronze
AUT,Wiltrud Drexel,F,21.0,171.0,71.0,Winter,1972,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Bronze
USA,"Pamela Kristine ""Pam"" Dreyer (-Sunkinen)",F,24.0,165.0,70.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
GDR,Margitta Droese-Pufe (Ludewig-),F,27.0,180.0,83.0,Summer,1980,Athletics,Athletics Women's Shot Put,Bronze
CAN,Marie-ve Drolet,F,20.0,167.0,60.0,Winter,2002,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
USA,Deena Michelle Drossin-Kastor,F,31.0,163.0,47.0,Summer,2004,Athletics,Athletics Women's Marathon,Bronze
ROU,Daniela Druncea,F,25.0,150.0,50.0,Summer,2016,Rowing,Rowing Women's Coxed Eights,Bronze
URS,Tatjana Dschandschgawa,F,24.0,180.0,66.0,Summer,1988,Handball,Handball Women's Handball,Bronze
EUN,Tatjana Dschandschgawa,F,28.0,180.0,66.0,Summer,1992,Handball,Handball Women's Handball,Bronze
CHN,Du Li,F,34.0,170.0,55.0,Summer,2016,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
CHN,Duan Jingli,F,27.0,180.0,76.0,Summer,2016,Rowing,Rowing Women's Single Sculls,Bronze
HUN,Anik Ducza-Jnosi,F,22.0,161.0,57.0,Summer,1964,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
USA,"Alyson ""Aly"" Dudek",F,19.0,168.0,58.0,Winter,2010,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
BUL,Diana Gnkova Dudeva,F,20.0,157.0,46.0,Summer,1988,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
USA,"Virginia Ruth ""Ginny"" Duenkel",F,17.0,170.0,61.0,Summer,1964,Swimming,Swimming Women's 100 metres Backstroke,Bronze
CAN,Keltie Mayken Duggan (-Graboski),F,18.0,170.0,63.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
URS,Nino Dumbadze (-Diachk'ovi),F,33.0,178.0,82.0,Summer,1952,Athletics,Athletics Women's Discus Throw,Bronze
ROU,Viorica Dumitru,F,22.0,165.0,64.0,Summer,1968,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
ROU,Viorica Dumitru,F,26.0,165.0,64.0,Summer,1972,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
FRG,Angelika Dnhaupt,F,21.0,172.0,64.0,Winter,1968,Luge,Luge Women's Singles,Bronze
USA,Shannon M. Dunn-Downing,F,25.0,157.0,51.0,Winter,1998,Snowboarding,Snowboarding Women's Halfpipe,Bronze
USA,"Patricia ""Tricia"" Dunn-Luoma",F,31.0,173.0,66.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
NOR,Kristine Duvholt (-Havns),F,26.0,166.0,64.0,Summer,2000,Handball,Handball Women's Handball,Bronze
YUG,Vera urakovi,F,30.0,172.0,63.0,Summer,1980,Basketball,Basketball Women's Basketball,Bronze
YUG,Zorica urkovi,F,22.0,172.0,62.0,Summer,1980,Basketball,Basketball Women's Basketball,Bronze
POL,Izabella Dylewska-wiatowiak,F,20.0,169.0,66.0,Summer,1988,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
POL,Izabella Dylewska-wiatowiak,F,24.0,169.0,66.0,Summer,1992,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
BUL,Rumyana Dimitrova Dzhadzharova-Neykova,F,31.0,177.0,77.0,Summer,2004,Rowing,Rowing Women's Single Sculls,Bronze
POL,Iwona Dzicio-Marcinkiewicz,F,21.0,172.0,60.0,Summer,1996,Archery,Archery Women's Team,Bronze
RUS,Irina Yuryevna Dzyuba,F,15.0,168.0,42.0,Summer,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
JPN,Yukiko Ebata,F,22.0,176.0,70.0,Summer,2012,Volleyball,Volleyball Women's Volleyball,Bronze
FRG,"Verena ""Vreni"" Eberle",F,21.0,180.0,70.0,Summer,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
FRG,Edith Eckbauer (Baumann-),F,26.0,183.0,72.0,Summer,1976,Rowing,Rowing Women's Coxless Pairs,Bronze
NOR,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Winter,2014,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Bronze
NOR,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Winter,2014,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
AUS,Peta Louise Edebone,F,27.0,176.0,70.0,Summer,1996,Softball,Softball Women's Softball,Bronze
AUS,Peta Louise Edebone,F,31.0,176.0,70.0,Summer,2000,Softball,Softball Women's Softball,Bronze
USA,"Gertrude Caroline ""Trudy"" Ederle",F,18.0,167.0,64.0,Summer,1924,Swimming,Swimming Women's 100 metres Freestyle,Bronze
USA,"Gertrude Caroline ""Trudy"" Ederle",F,18.0,167.0,64.0,Summer,1924,Swimming,Swimming Women's 400 metres Freestyle,Bronze
AUS,Annette Edmondson,F,20.0,171.0,65.0,Summer,2012,Cycling,Cycling Women's Omnium,Bronze
SWE,Ann-Louise Carina Edstrand,F,26.0,178.0,67.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
USA,Teresa Edwards,F,28.0,175.0,68.0,Summer,1992,Basketball,Basketball Women's Basketball,Bronze
USA,Torri Mechelle Edwards,F,23.0,163.0,57.0,Summer,2000,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
JPN,Yumi Egami-Maruyama,F,26.0,175.0,63.0,Summer,1984,Volleyball,Volleyball Women's Volleyball,Bronze
HUN,Krisztina Egerszegi,F,21.0,174.0,57.0,Summer,1996,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
HUN,Mrta Egervri (-Magyar),F,19.0,160.0,49.0,Summer,1976,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
SUI,Romy Eggimann,F,18.0,157.0,54.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
HUN,Vilma Egresi,F,24.0,162.0,59.0,Summer,1960,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
GDR,Andrea Ehrig-Schne-Mitscherlich,F,27.0,165.0,58.0,Winter,1988,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
NED,Irene Elisabeth Maria Eijs,F,29.0,176.0,69.0,Summer,1996,Rowing,Rowing Women's Double Sculls,Bronze
FRG,Thea Einder,F,25.0,177.0,66.0,Summer,1976,Rowing,Rowing Women's Coxless Pairs,Bronze
CUB,Marlene Elejarde Daz,F,21.0,172.0,65.0,Summer,1972,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
SWE,Joa Anna Elisabeth Elfsberg (Engvall-),F,22.0,177.0,66.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
RUS,Stefaniya Aleksandrovna Elfutina,F,19.0,170.0,59.0,Summer,2016,Sailing,Sailing Women's Windsurfer,Bronze
BRA,Elisngela Almeida de Oliveira,F,21.0,184.0,78.0,Summer,2000,Volleyball,Volleyball Women's Volleyball,Bronze
USA,"Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)",F,17.0,169.0,59.0,Summer,1964,Swimming,Swimming Women's 100 metres Freestyle,Bronze
USA,"Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)",F,17.0,169.0,59.0,Summer,1964,Swimming,Swimming Women's 100 metres Butterfly,Bronze
ESP,Patricia Elorza Eguiara,F,28.0,180.0,78.0,Summer,2012,Handball,Handball Women's Handball,Bronze
FRA,Gvrise Emane,F,29.0,162.0,70.0,Summer,2012,Judo,Judo Women's Half-Middleweight,Bronze
GDR,Kirsten Emmelmann (Siemon-),F,27.0,173.0,63.0,Summer,1988,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
USA,Lori Ann Endicott (-Vandersnick),F,24.0,175.0,69.0,Summer,1992,Volleyball,Volleyball Women's Volleyball,Bronze
USA,Molly Marie Engstrom,F,22.0,175.0,78.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
GDR,"Karin Enke-Kania (-Busch-, -Richter)",F,26.0,180.0,72.0,Winter,1988,Speed Skating,Speed Skating Women's 500 metres,Bronze
FRA,Gwladys Patience pangue,F,24.0,178.0,88.0,Summer,2008,Taekwondo,Taekwondo Women's Welterweight,Bronze
GER,Susi-Lisa Erdmann (-Plankensteiner),F,24.0,187.0,80.0,Winter,1992,Luge,Luge Women's Singles,Bronze
GER,Susi-Lisa Erdmann (-Plankensteiner),F,34.0,187.0,80.0,Winter,2002,Bobsleigh,Bobsleigh Women's Two,Bronze
HUN,va Erds,F,31.0,170.0,58.0,Summer,1996,Handball,Handball Women's Handball,Bronze
ROU,Alexandra Georgiana Maria Eremia,F,17.0,149.0,38.0,Summer,2004,Gymnastics,Gymnastics Women's Balance Beam,Bronze
SWE,Ingela Linna Ericsson (-Nordenberg),F,27.0,176.0,70.0,Summer,1996,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
NOR,Ann-Cathrin Eriksen,F,29.0,163.0,62.0,Summer,2000,Handball,Handball Women's Handball,Bronze
DEN,Hanne Mandsfeldt Eriksen,F,23.0,170.0,67.0,Summer,1984,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
GDR,"Christine Errath (-Trettin, -Stber)",F,19.0,158.0,50.0,Winter,1976,Figure Skating,Figure Skating Women's Singles,Bronze
GER,Martina Maria Ertl-Renz,F,28.0,162.0,59.0,Winter,2002,Alpine Skiing,Alpine Skiing Women's Combined,Bronze
GDR,"Gitta Escher (-Sommer, -Wagenknecht)",F,19.0,163.0,48.0,Summer,1976,Gymnastics,Gymnastics Women's Team All-Around,Bronze
USA,Marlen Esparza Puentes,F,22.0,160.0,51.0,Summer,2012,Boxing,Boxing Women's Flyweight,Bronze
NOR,Gro Espeseth,F,23.0,172.0,65.0,Summer,1996,Football,Football Women's Football,Bronze
MEX,Paola Milagros Espinosa Snchez,F,22.0,156.0,48.0,Summer,2008,Diving,Diving Women's Synchronized Platform,Bronze
MEX,Mara del Rosario Espinoza Espinoza,F,24.0,173.0,70.0,Summer,2012,Taekwondo,Taekwondo Women's Heavyweight,Bronze
USA,Ellen Marie Estes (-Lee),F,25.0,182.0,77.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Bronze
FRA,Ophlie-Cyrielle Etienne,F,21.0,175.0,57.0,Summer,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
USA,Aja L. Evans,F,25.0,178.0,77.0,Winter,2014,Bobsleigh,Bobsleigh Women's Two,Bronze
FRG,Sabine Christine Everts (-Thomaskamp),F,23.0,169.0,56.0,Summer,1984,Athletics,Athletics Women's Heptathlon,Bronze
SLO,Vesna Fabjan,F,28.0,170.0,62.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Women's Sprint,Bronze
URS,Mariya Ivanovna Fadeyeva (-Aleksashina),F,22.0,178.0,78.0,Summer,1980,Rowing,Rowing Women's Coxed Fours,Bronze
USA,Aeriwentha Mae Faggs (-Starr),F,24.0,158.0,50.0,Summer,1956,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
GDR,"Gabriele ""Gabi"" Fhnrich",F,20.0,155.0,46.0,Summer,1988,Gymnastics,Gymnastics Women's Team All-Around,Bronze
AUS,"Suzanne Helen ""Sue"" Fairhurst",F,26.0,182.0,68.0,Summer,2000,Softball,Softball Women's Softball,Bronze
BRA,Natlia Falavigna Silva,F,24.0,178.0,69.0,Summer,2008,Taekwondo,Taekwondo Women's Heavyweight,Bronze
FRG,"Hildegard Falck (Janze-, -Kimmich)",F,23.0,173.0,58.0,Summer,1972,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
AUS,Dana Faletic,F,27.0,178.0,74.0,Summer,2004,Rowing,Rowing Women's Quadruple Sculls,Bronze
AUS,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,23.0,190.0,74.0,Summer,1996,Basketball,Basketball Women's Basketball,Bronze
FRA,"Anne-Marie ""Annie"" Famose (-Bremont)",F,23.0,158.0,50.0,Winter,1968,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
CHN,Fan Yilin,F,16.0,148.0,37.0,Summer,2016,Gymnastics,Gymnastics Women's Team All-Around,Bronze
CAN,Bianca Farella,F,24.0,173.0,73.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
HUN,Andrea Farkas (-Sgor),F,26.0,178.0,66.0,Summer,1996,Handball,Handball Women's Handball,Bronze
HUN,Ildik Farkasinszky-Bbis (Bbis-),F,30.0,173.0,63.0,Summer,1976,Fencing,"Fencing Women's Foil, Team",Bronze
FRA,Margaux Farrell,F,21.0,183.0,71.0,Summer,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
YUG,"Jasna Fazli-Reed (-Lupulesku-, -Rather)",F,17.0,170.0,56.0,Summer,1988,Table Tennis,Table Tennis Women's Doubles,Bronze
RUS,Irina Mikhaylovna Fedotova,F,25.0,181.0,74.0,Summer,2000,Rowing,Rowing Women's Quadruple Sculls,Bronze
RUS,Mariya Aleksandrovna Feklistova,F,24.0,158.0,53.0,Summer,2000,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
FRA,Sylviane Flix,F,26.0,174.0,58.0,Summer,2004,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
CHN,Feng Kun,F,29.0,183.0,75.0,Summer,2008,Volleyball,Volleyball Women's Volleyball,Bronze
CHN,Feng Shanshan,F,26.0,170.0,85.0,Summer,2016,Golf,Golf Women's Individual,Bronze
SGP,Feng Tian Wei,F,25.0,163.0,55.0,Summer,2012,Table Tennis,Table Tennis Women's Singles,Bronze
SGP,Feng Tian Wei,F,25.0,163.0,55.0,Summer,2012,Table Tennis,Table Tennis Women's Team,Bronze
RUS,Svetlana Yevgenyevna Feofanova,F,28.0,164.0,52.0,Summer,2008,Athletics,Athletics Women's Pole Vault,Bronze
BAH,"Deborah ""Debbie"" Ferguson-McKenzie",F,28.0,168.0,63.0,Summer,2004,Athletics,Athletics Women's 200 metres,Bronze
BRA,Fernanda Porto Venturini,F,25.0,180.0,66.0,Summer,1996,Volleyball,Volleyball Women's Volleyball,Bronze
CUB,Ana Ivis Fernndez Valle,F,31.0,184.0,80.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Bronze
ESP,Beatriz Fernndez Ibez,F,27.0,180.0,74.0,Summer,2012,Handball,Handball Women's Handball,Bronze
ESP,Begoa Fernndez Molinos,F,32.0,180.0,71.0,Summer,2012,Handball,Handball Women's Handball,Bronze
ESP,Mara Isabel Fernndez Gutirrez,F,24.0,159.0,57.0,Summer,1996,Judo,Judo Women's Lightweight,Bronze
USA,"Maria Jose ""Mary Joe"" Fernandez (-Godsick)",F,20.0,176.0,63.0,Summer,1992,Tennis,Tennis Women's Singles,Bronze
ESP,Blanca Fernndez Ochoa,F,28.0,168.0,60.0,Winter,1992,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
ESP,Beatriz Ferrer-Salat Serra de Migui,F,38.0,176.0,58.0,Summer,2004,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
GBR,"Elizabeth Anne Esther ""Liz"" Ferris",F,19.0,157.0,54.0,Summer,1960,Diving,Diving Women's Springboard,Bronze
GER,Nicole Fessel,F,30.0,170.0,55.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
TCH,Helena Fibingerov (-mdov),F,27.0,179.0,88.0,Summer,1976,Athletics,Athletics Women's Shot Put,Bronze
GER,Anja Fichtel-Mauritz (-Koper),F,27.0,175.0,62.0,Summer,1996,Fencing,"Fencing Women's Foil, Team",Bronze
GDR,Ellen Fiedler (Neumann-),F,29.0,174.0,66.0,Summer,1988,Athletics,Athletics Women's 400 metres Hurdles,Bronze
FRA,Solenne Nadge Figus (-Saint Marie),F,25.0,178.0,59.0,Summer,2004,Swimming,Swimming Women's 200 metres Freestyle,Bronze
URS,Mariya Yevgenyevna Filatova (-Kurbatova),F,19.0,136.0,30.0,Summer,1980,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
CAN,Jonelle Filigno,F,21.0,169.0,58.0,Summer,2012,Football,Football Women's Football,Bronze
CAN,Roseline Filion,F,25.0,152.0,52.0,Summer,2012,Diving,Diving Women's Synchronized Platform,Bronze
CAN,Roseline Filion,F,29.0,152.0,52.0,Summer,2016,Diving,Diving Women's Synchronized Platform,Bronze
URS,"Nadezhda Nikolayevna ""Nadya"" Filippova",F,20.0,160.0,61.0,Summer,1980,Hockey,Hockey Women's Hockey,Bronze
BRA,"Ericlia ""Fil"" Bodziak",F,26.0,192.0,84.0,Summer,1996,Volleyball,Volleyball Women's Volleyball,Bronze
GER,Heike Fischer,F,25.0,172.0,62.0,Summer,2008,Diving,Diving Women's Synchronized Springboard,Bronze
FIN,Sari Kristiina Fisk,F,26.0,163.0,65.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
GER,Doris Fitschen,F,31.0,175.0,64.0,Summer,2000,Football,Football Women's Football,Bronze
NOR,Ann Kristin Aafedt Flatland,F,31.0,173.0,62.0,Winter,2014,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
GER,"Othilie ""Tilly"" Fleischer (-Heuser, -Grote)",F,20.0,168.0,66.0,Summer,1932,Athletics,Athletics Women's Javelin Throw,Bronze
CAN,Jessie Alexandra Fleming,F,18.0,164.0,55.0,Summer,2016,Football,Football Women's Football,Bronze
FRA,Laura lodie Flessel-Colovic,F,28.0,171.0,55.0,Summer,2000,Fencing,"Fencing Women's epee, Individual",Bronze
FRA,Laura lodie Flessel-Colovic,F,32.0,171.0,55.0,Summer,2004,Fencing,"Fencing Women's epee, Team",Bronze
USA,"Gabrielle Rose ""Rosey"" Fletcher",F,30.0,175.0,68.0,Winter,2006,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Bronze
ROU,Rodica Maria Florea-erban,F,25.0,183.0,73.0,Summer,2008,Rowing,Rowing Women's Coxed Eights,Bronze
ISL,Vala R. Flosadttir,F,22.0,183.0,72.0,Summer,2000,Athletics,Athletics Women's Pole Vault,Bronze
BRA,"Hlia ""Fofo"" Rogrio de Souza Pinto",F,26.0,173.0,63.0,Summer,1996,Volleyball,Volleyball Women's Volleyball,Bronze
BRA,"Hlia ""Fofo"" Rogrio de Souza Pinto",F,30.0,173.0,63.0,Summer,2000,Volleyball,Volleyball Women's Volleyball,Bronze
AUS,Lyndsie Fogarty,F,24.0,174.0,70.0,Summer,2008,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
NED,Annemieke Fokke (-Wilbrenninck),F,20.0,159.0,53.0,Summer,1988,Hockey,Hockey Women's Hockey,Bronze
AUS,Selina Follas,F,24.0,167.0,64.0,Summer,2000,Softball,Softball Women's Softball,Bronze
ITA,Arianna Fernanda Follis,F,28.0,162.0,55.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
ITA,Arianna Fontana,F,15.0,164.0,63.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
ITA,Arianna Fontana,F,19.0,164.0,63.0,Winter,2010,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Bronze
ITA,Arianna Fontana,F,23.0,164.0,63.0,Winter,2014,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",Bronze
ITA,Arianna Fontana,F,23.0,164.0,63.0,Winter,2014,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
ITA,Rosalba Forciniti,F,26.0,159.0,52.0,Summer,2012,Judo,Judo Women's Half-Lightweight,Bronze
AUS,Michelle Jan Ford (-Eriksson),F,18.0,159.0,54.0,Summer,1980,Swimming,Swimming Women's 200 metres Butterfly,Bronze
AUS,Annemarie Forder,F,22.0,175.0,77.0,Summer,2000,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
GER,Karen Forkel,F,21.0,173.0,65.0,Summer,1992,Athletics,Athletics Women's Javelin Throw,Bronze
SUI,Sarah Forster,F,20.0,169.0,55.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
AUS,Margot Elizabeth Foster,F,25.0,180.0,74.0,Summer,1984,Rowing,Rowing Women's Coxed Fours,Bronze
GBR,"June Florence Foulds-Paul (-Carroll, -Reynolds)",F,18.0,170.0,63.0,Summer,1952,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
USA,Nina Fout,F,41.0,173.0,66.0,Summer,2000,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
AUS,"Jessica Esther ""Jess"" Fox",F,22.0,166.0,60.0,Summer,2016,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze
NOR,Marit Malm Frafjord,F,30.0,182.0,78.0,Summer,2016,Handball,Handball Women's Handball,Bronze
GER,Antje Frank,F,24.0,181.0,76.0,Summer,1992,Rowing,Rowing Women's Coxless Fours,Bronze
USA,Jacqueline Frank (-DeLuca),F,24.0,180.0,72.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Bronze
AUT,Tanja Chiara Frank,F,23.0,167.0,57.0,Summer,2016,Sailing,Sailing Mixed Multihull,Bronze
USA,"Melissa Jeanette ""Missy"" Franklin",F,17.0,188.0,77.0,Summer,2012,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
SWE,Anna Jenny Eva Maria Fransson (Magnusson-),F,29.0,169.0,73.0,Summer,2016,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Bronze
GBR,"Susanna Barbara ""Sue"" Fraser",F,26.0,173.0,62.0,Summer,1992,Hockey,Hockey Women's Hockey,Bronze
AUS,"Suzannah ""Suzie"" Fraser",F,19.0,175.0,63.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Bronze
GBR,Wendy Katrina Fraser,F,29.0,163.0,62.0,Summer,1992,Hockey,Hockey Women's Hockey,Bronze
JAM,Shelly-Ann Fraser-Pryce,F,29.0,160.0,57.0,Summer,2016,Athletics,Athletics Women's 100 metres,Bronze
SUI,Angela Frautschi,F,26.0,169.0,73.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
JAM,Michelle Freeman,F,27.0,170.0,63.0,Summer,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
GER,Meike Freitag,F,17.0,186.0,71.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
GER,Meike Freitag,F,21.0,186.0,71.0,Summer,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
BUL,Antoaneta Nikolova Frenkeva,F,17.0,168.0,55.0,Summer,1988,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
GER,"Anna Christine ""Anni"" Friesinger-Postma",F,21.0,169.0,64.0,Winter,1998,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
GER,"Anna Christine ""Anni"" Friesinger-Postma",F,29.0,169.0,64.0,Winter,2006,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
DEN,Lotte Friis,F,20.0,184.0,74.0,Summer,2008,Swimming,Swimming Women's 800 metres Freestyle,Bronze
ROU,Rodica Frntu,F,20.0,176.0,73.0,Summer,1980,Rowing,Rowing Women's Coxed Eights,Bronze
URS,Lyudmila Valeryevna Frolova,F,26.0,160.0,57.0,Summer,1980,Hockey,Hockey Women's Hockey,Bronze
GER,Helena Fromm,F,24.0,175.0,67.0,Summer,2012,Taekwondo,Taekwondo Women's Welterweight,Bronze
FRG,Uta Frommater,F,19.0,176.0,64.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
CHN,Fu Yuanhui,F,20.0,179.0,63.0,Summer,2016,Swimming,Swimming Women's 100 metres Backstroke,Bronze
ESP,Andrea Fuentes Fache,F,29.0,169.0,58.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
GER,Brbel Fuhrmann (-von Fircks),F,20.0,176.0,75.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
JPN,Raika Fujii,F,22.0,165.0,54.0,Summer,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
JPN,Ai Fukuhara,F,27.0,156.0,48.0,Summer,2016,Table Tennis,Table Tennis Women's Team,Bronze
POL,Magdalena Fularczyk-Kozowska,F,25.0,173.0,70.0,Summer,2012,Rowing,Rowing Women's Double Sculls,Bronze
ESP,"Margarita ""Marga"" Fullana Riera",F,28.0,169.0,50.0,Summer,2000,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze
FRG,Zita-Eva Funkenhauser,F,22.0,180.0,63.0,Summer,1988,Fencing,"Fencing Women's Foil, Individual",Bronze
GBR,"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,35.0,168.0,68.0,Summer,2004,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
ITA,Barbara Fusar Poli,F,30.0,168.0,51.0,Winter,2002,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
GER,Sonja Fuss,F,25.0,168.0,57.0,Summer,2004,Football,Football Women's Football,Bronze
URS,Nina Viktorovna Fyodorova-Baldycheva,F,28.0,160.0,55.0,Winter,1976,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
USA,Chryste Dionne Gaines,F,29.0,170.0,57.0,Summer,2000,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
NED,"Jennifer Eva Carolina ""Jenny"" Gal",F,26.0,167.0,63.0,Summer,1996,Judo,Judo Women's Half-Middleweight,Bronze
KAZ,Otgontsetseg Galbadrakhyn,F,24.0,170.0,63.0,Summer,2016,Judo,Judo Women's Extra-Lightweight,Bronze
USA,"Kimberly Ann ""Kim"" Gallagher",F,24.0,165.0,47.0,Summer,1988,Athletics,Athletics Women's 800 metres,Bronze
USA,"Jacqueline ""Jackie"" Galloway",F,20.0,178.0,80.0,Summer,2016,Taekwondo,Taekwondo Women's Heavyweight,Bronze
